gene_name,ensembl,description,entrezgene
Insig2,ENSRNOG00000002478,insulin induced gene 2 [Source:RGD Symbol;Acc:631417],288985
RF00273,ENSRNOG00000057249,microRNA 677 [Source:MGI Symbol;Acc:MGI:3629885],NA
RGD1561730,ENSRNOG00000057141,similar to cell surface receptor FDFACT [Source:RGD Symbol;Acc:1561730],498169
Cyb5r3,ENSRNOG00000009592,cytochrome b5 reductase 3 [Source:RGD Symbol;Acc:2502],25035
AABR07026534.2,ENSRNOG00000051392,,NA
LOC301165,ENSRNOG00000046714,similar to hypothetical protein 4932415M13 [Source:RGD Symbol;Acc:1564986],301165
Sox30,ENSRNOG00000006098,SRY (sex determining region Y)-box 30 [Source:MGI Symbol;Acc:MGI:1341157],NA
AABR07057491.1,ENSRNOG00000051838,similar to similar to mKIAA0431 protein [Source:NCBI gene;Acc:680989],680989
AC112093.1,ENSRNOG00000060743,,NA
AABR07009106.1,ENSRNOG00000051606,zinc finger protein 457-like [Source:NCBI gene;Acc:100360380],100360380
Prl6a1,ENSRNOG00000017089,"prolactin family 6, subfamily a, member 1 [Source:RGD Symbol;Acc:3405]",24657
Mff,ENSRNOG00000048016,mitochondrial fission factor [Source:RGD Symbol;Acc:1310230],301563
RGD1564548,ENSRNOG00000031680,"similar to H3 histone, family 3B [Source:RGD Symbol;Acc:1564548]",500882
RF00045,ENSRNOG00000061302,,NA
Rasgrp1,ENSRNOG00000005404,RAS guanyl releasing protein 1 [Source:RGD Symbol;Acc:3539],29434
AABR07002898.1,ENSRNOG00000054776,,NA
Dsg1,ENSRNOG00000016853,desmoglein 1 [Source:RGD Symbol;Acc:1309925],NA
Ttbk2,ENSRNOG00000011059,tau tubulin kinase 2 [Source:RGD Symbol;Acc:1311661],311349
AABR07055353.1,ENSRNOG00000047912,,NA
Metap2,ENSRNOG00000021881,methionyl aminopeptidase 2 [Source:RGD Symbol;Acc:70995],64370
AABR07017872.1,ENSRNOG00000053204,,NA
AC120692.1,ENSRNOG00000047435,,NA
Fam50a,ENSRNOG00000045790,"family with sequence similarity 50, member A [Source:RGD Symbol;Acc:1560964]",100910130
AABR07051069.1,ENSRNOG00000053620,,NA
AABR07007663.1,ENSRNOG00000052958,,NA
RF00026,ENSRNOG00000055198,,NA
AABR07008597.1,ENSRNOG00000053100,,NA
RF00100,ENSRNOG00000056618,,NA
AC141334.1,ENSRNOG00000046457,,NA
AABR07026032.1,ENSRNOG00000054809,,NA
RF00026,ENSRNOG00000060797,,NA
Cxcl13,ENSRNOG00000024899,C-X-C motif chemokine ligand 13 [Source:RGD Symbol;Acc:1564256],498335
Smg9,ENSRNOG00000019596,SMG9 nonsense mediated mRNA decay factor [Source:RGD Symbol;Acc:1309888],365215
Galnt12,ENSRNOG00000008099,polypeptide N-acetylgalactosaminyltransferase 12 [Source:RGD Symbol;Acc:1562001],313233
AABR07056616.1,ENSRNOG00000050705,,NA
Sclt1,ENSRNOG00000014139,sodium channel and clathrin linker 1 [Source:RGD Symbol;Acc:628721],266809
Irf5,ENSRNOG00000007437,interferon regulatory factor 5 [Source:RGD Symbol;Acc:1310447],296953
rno-mir-484,ENSRNOG00000052523,rno-mir-484 [Source:miRBase;Acc:MI0006151],NA
AABR07066838.1,ENSRNOG00000055369,,NA
LOC103692138,ENSRNOG00000057664,olfactory receptor 6B1 [Source:RGD Symbol;Acc:9395576],103692138
AABR07004756.1,ENSRNOG00000058731,,NA
Skap1,ENSRNOG00000023881,src kinase associated phosphoprotein 1 [Source:RGD Symbol;Acc:708436],286975
Dqx1,ENSRNOG00000008062,DEAQ box RNA-dependent ATPase 1 [Source:RGD Symbol;Acc:1591766],680434
Cnih4,ENSRNOG00000003717,cornichon family AMPA receptor auxiliary protein 4 [Source:RGD Symbol;Acc:1559740],289324
AABR07010330.1,ENSRNOG00000054694,,NA
RF00560,ENSRNOG00000056080,"predicted gene, 24555 [Source:MGI Symbol;Acc:MGI:5454332]",NA
Mnd1,ENSRNOG00000024733,meiotic nuclear divisions 1 [Source:RGD Symbol;Acc:1309007],295160
AABR07041778.2,ENSRNOG00000047856,,NA
AABR07068590.2,ENSRNOG00000057630,,NA
Brs3,ENSRNOG00000000873,bombesin receptor subtype 3 [Source:RGD Symbol;Acc:628645],260319
Vps33b,ENSRNOG00000013149,"VPS33B, late endosome and lysosome associated [Source:RGD Symbol;Acc:620644]",64060
Rgl3,ENSRNOG00000013027,ral guanine nucleotide dissociation stimulator-like 3 [Source:RGD Symbol;Acc:1309756],300444
Bex2,ENSRNOG00000032729,brain expressed X-linked 2 [Source:RGD Symbol;Acc:1564466],363498
RF00421,ENSRNOG00000051697,,NA
Nbeal1,ENSRNOG00000021525,neurobeachin-like 1 [Source:RGD Symbol;Acc:1594799],689253
Tcf24,ENSRNOG00000052668,transcription factor 24 [Source:RGD Symbol;Acc:1589398],680678
AABR07071385.1,ENSRNOG00000056504,,NA
Tmem63b,ENSRNOG00000019743,transmembrane protein 63B [Source:RGD Symbol;Acc:1305862],363197
RF00066,ENSRNOG00000053733,,NA
RF00001,ENSRNOG00000044930,,NA
RF00026,ENSRNOG00000055396,,NA
Rnf168,ENSRNOG00000043345,ring finger protein 168 [Source:RGD Symbol;Acc:1585168],690043
Tpst2,ENSRNOG00000000664,tyrosylprotein sulfotransferase 2 [Source:RGD Symbol;Acc:1305331],288719
AC134746.1,ENSRNOG00000041622,,NA
AABR07063197.1,ENSRNOG00000051746,,NA
Orai2,ENSRNOG00000001427,ORAI calcium release-activated calcium modulator 2 [Source:RGD Symbol;Acc:1310213],304592
AABR07031234.1,ENSRNOG00000054469,,NA
AC096072.1,ENSRNOG00000052736,,NA
Spata3,ENSRNOG00000017540,spermatogenesis associated 3 [Source:RGD Symbol;Acc:1308164],363270
Cyp2t1,ENSRNOG00000028891,"cytochrome P450, family 2, subfamily t, polypeptide 1 [Source:RGD Symbol;Acc:620086]",171380
AABR07000725.1,ENSRNOG00000055637,,NA
AABR07040798.1,ENSRNOG00000037610,tumor rejection antigen P1A [Source:NCBI gene;Acc:680619],680619
Sirt6,ENSRNOG00000006393,sirtuin 6 [Source:RGD Symbol;Acc:1305216],299638
AABR07004228.1,ENSRNOG00000059662,,NA
LOC501317,ENSRNOG00000047982,hypothetical LOC501317 [Source:RGD Symbol;Acc:1588425],NA
Coq4,ENSRNOG00000026691,coenzyme Q4 [Source:RGD Symbol;Acc:1304638],366013
AABR07021391.1,ENSRNOG00000059183,,NA
AABR07027750.1,ENSRNOG00000042692,,NA
Clec2l,ENSRNOG00000029644,"C-type lectin domain family 2, member L [Source:RGD Symbol;Acc:1565373]",296985
Cpa4,ENSRNOG00000010463,carboxypeptidase A4 [Source:RGD Symbol;Acc:1563619],502736
AABR07057997.1,ENSRNOG00000054801,,NA
Gch1,ENSRNOG00000011039,GTP cyclohydrolase 1 [Source:RGD Symbol;Acc:61992],29244
Dnajb6,ENSRNOG00000010353,DnaJ heat shock protein family (Hsp40) member B6 [Source:RGD Symbol;Acc:1308207],362293
AABR07068535.1,ENSRNOG00000057846,,NA
AABR07013750.1,ENSRNOG00000052596,,NA
Slc35f1,ENSRNOG00000000412,"solute carrier family 35, member F1 [Source:RGD Symbol;Acc:1559576]",502421
Fzd6,ENSRNOG00000004660,frizzled class receptor 6 [Source:RGD Symbol;Acc:628816],282581
AABR07042454.2,ENSRNOG00000052233,,NA
Rbp3,ENSRNOG00000051911,retinol binding protein 3 [Source:RGD Symbol;Acc:3545],24711
AABR07044962.1,ENSRNOG00000056428,RAN binding protein 2 [Source:NCBI gene;Acc:294429],294429
Znrf2,ENSRNOG00000049057,zinc and ring finger 2 [Source:RGD Symbol;Acc:1306645],362367
Fbxo46,ENSRNOG00000008815,F-box protein 46 [Source:RGD Symbol;Acc:1308393],292686
Olr1303,ENSRNOG00000049512,olfactory receptor 1303 [Source:RGD Symbol;Acc:1333431],100910667
Sall1,ENSRNOG00000013907,spalt-like transcription factor 1 [Source:RGD Symbol;Acc:1309916],307740
RGD1563352,ENSRNOG00000009583,similar to ribosomal protein S11 [Source:RGD Symbol;Acc:1563352],500119
Il13,ENSRNOG00000007652,interleukin 13 [Source:RGD Symbol;Acc:68949],116553
Dsg3,ENSRNOG00000016632,desmoglein 3 [Source:RGD Symbol;Acc:1592103],291752
AABR07065139.2,ENSRNOG00000053311,,NA
AC120712.1,ENSRNOG00000027370,,690114
Polr3c,ENSRNOG00000033560,RNA polymerase III subunit C [Source:RGD Symbol;Acc:1311545],310685
Tet3,ENSRNOG00000011387,tet methylcytosine dioxygenase 3 [Source:RGD Symbol;Acc:1590584],680576
Adam1a,ENSRNOG00000001347,ADAM metallopeptidase domain 1A [Source:RGD Symbol;Acc:621467],56777
Npm2,ENSRNOG00000025638,nucleophosmin/nucleoplasmin 2 [Source:RGD Symbol;Acc:727816],290359
Rubcn,ENSRNOG00000059880,RUN and cysteine rich domain containing beclin 1 interacting protein [Source:RGD Symbol;Acc:1305422],NA
Proser1,ENSRNOG00000010980,proline and serine rich 1 [Source:RGD Symbol;Acc:1309403],310417
Stx1a,ENSRNOG00000029165,syntaxin 1A [Source:RGD Symbol;Acc:69430],116470
Mmp7,ENSRNOG00000010507,matrix metallopeptidase 7 [Source:RGD Symbol;Acc:3100],25335
Eif5,ENSRNOG00000010218,eukaryotic translation initiation factor 5 [Source:RGD Symbol;Acc:619861],56783
Eif5,ENSRNOG00000010218,eukaryotic translation initiation factor 5 [Source:RGD Symbol;Acc:619861],108348073
Rsph14,ENSRNOG00000001315,radial spoke head 14 homolog [Source:RGD Symbol;Acc:1305601],365552
Olr1051,ENSRNOG00000061776,olfactory receptor 1051 [Source:RGD Symbol;Acc:1333198],288839
Olr878,ENSRNOG00000043334,olfactory receptor 878 [Source:RGD Symbol;Acc:1332910],304610
AC091336.1,ENSRNOG00000011234,"similar to TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor [Source:NCBI gene;Acc:690283]",690283
Gprin2,ENSRNOG00000055042,G protein regulated inducer of neurite outgrowth 2 [Source:RGD Symbol;Acc:1308922],306284
Pla2g12a,ENSRNOG00000057470,"phospholipase A2, group XIIA [Source:RGD Symbol;Acc:1304662]",362039
Klhdc10,ENSRNOG00000010267,kelch domain containing 10 [Source:RGD Symbol;Acc:1309792],312199
Vsx1,ENSRNOG00000042220,visual system homeobox 1 [Source:RGD Symbol;Acc:1305667],689704
Mtfp1,ENSRNOG00000004640,mitochondrial fission process 1 [Source:RGD Symbol;Acc:1359705],289745
Chchd5,ENSRNOG00000018491,coiled-coil-helix-coiled-coil-helix domain containing 5 [Source:RGD Symbol;Acc:1307809],296147
Cd48,ENSRNOG00000004737,Cd48 molecule [Source:RGD Symbol;Acc:620620],245962
Zfpm1,ENSRNOG00000043077,"zinc finger protein, multitype 1 [Source:RGD Symbol;Acc:1582810]",691504
LOC103691238,ENSRNOG00000019884,zinc finger protein 239-like [Source:RGD Symbol;Acc:9074604],103691238
Skint1,ENSRNOG00000043194,selection and upkeep of intraepithelial T cells 1 [Source:RGD Symbol;Acc:1587579],689801
Rims1,ENSRNOG00000011000,regulating synaptic membrane exocytosis 1 [Source:RGD Symbol;Acc:620000],84556
Rb1,ENSRNOG00000016029,RB transcriptional corepressor 1 [Source:RGD Symbol;Acc:3540],24708
Prl8a9,ENSRNOG00000024843,"prolactin family 8, subfamily a, member 9 [Source:RGD Symbol;Acc:619862]",171406
Ctsg,ENSRNOG00000020647,cathepsin G [Source:RGD Symbol;Acc:1307681],290257
Met,ENSRNOG00000052745,"MET proto-oncogene, receptor tyrosine kinase [Source:RGD Symbol;Acc:3082]",24553
Cstb,ENSRNOG00000001201,cystatin B [Source:RGD Symbol;Acc:2435],25308
AABR07065217.2,ENSRNOG00000042542,,NA
Itsn1,ENSRNOG00000002001,intersectin 1 [Source:RGD Symbol;Acc:2935],29491
AABR07003944.1,ENSRNOG00000057110,,NA
Pcbp4,ENSRNOG00000012406,poly(rC) binding protein 4 [Source:RGD Symbol;Acc:1307910],363133
Mapk11,ENSRNOG00000006984,mitogen-activated protein kinase 11 [Source:RGD Symbol;Acc:1309340],689314
Smim14,ENSRNOG00000002553,small integral membrane protein 14 [Source:RGD Symbol;Acc:1311122],364154
Rhcg,ENSRNOG00000015526,"Rh family, C glycoprotein [Source:RGD Symbol;Acc:727859]",293048
Zfp142,ENSRNOG00000022414,zinc finger protein 142 [Source:RGD Symbol;Acc:1309648],316524
Slamf1,ENSRNOG00000059073,signaling lymphocytic activation molecule family member 1 [Source:RGD Symbol;Acc:1560634],498286
Amt,ENSRNOG00000050214,aminomethyltransferase [Source:RGD Symbol;Acc:1359408],306586
AABR07042875.1,ENSRNOG00000013839,,NA
Tapt1,ENSRNOG00000003174,transmembrane anterior posterior transformation 1 [Source:RGD Symbol;Acc:1309656],305386
Tspy26,ENSRNOG00000026770,"testis specific protein, Y-linked 26 [Source:RGD Symbol;Acc:1310192]",296280
Lsm5,ENSRNOG00000042126,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:RGD Symbol;Acc:1308655]",306222
4933400A11Rik,ENSRNOG00000003688,RIKEN cDNA 4933400A11 gene [Source:MGI Symbol;Acc:MGI:1913997],NA
AABR07025928.1,ENSRNOG00000056660,,NA
LOC100360244,ENSRNOG00000029808,LRRGT00053-like [Source:RGD Symbol;Acc:2324592],100360244
Slc24a1,ENSRNOG00000052051,solute carrier family 24 member 1 [Source:RGD Symbol;Acc:620080],56814
LOC103692785,ENSRNOG00000038654,60S ribosomal protein L39 [Source:RGD Symbol;Acc:9201561],103690821
LOC103692785,ENSRNOG00000038654,60S ribosomal protein L39 [Source:RGD Symbol;Acc:9201561],103694404
Antxr2,ENSRNOG00000000081,ANTXR cell adhesion molecule 2 [Source:RGD Symbol;Acc:1561294],305633
LOC102547344,ENSRNOG00000030156,lateral signaling target protein 2 homolog [Source:RGD Symbol;Acc:7524065],102547344
Dbx1,ENSRNOG00000014706,developing brain homeobox 1 [Source:RGD Symbol;Acc:1308896],292934
Slc16a6,ENSRNOG00000000245,"solute carrier family 16, member 6 [Source:RGD Symbol;Acc:735117]",303772
LOC100909683,ENSRNOG00000046224,olfactory receptor 63-like [Source:RGD Symbol;Acc:6502391],100909683
Camkk2,ENSRNOG00000001309,calcium/calmodulin-dependent protein kinase kinase 2 [Source:RGD Symbol;Acc:620092],83506
Arl4d,ENSRNOG00000020770,ADP-ribosylation factor like GTPase 4D [Source:RGD Symbol;Acc:1306875],303559
Heatr5b,ENSRNOG00000025926,HEAT repeat containing 5B [Source:RGD Symbol;Acc:1359216],362683
LOC100362400,ENSRNOG00000006283,60S ribosomal protein L13-like [Source:RGD Symbol;Acc:2318188],NA
Dok4,ENSRNOG00000015679,docking protein 4 [Source:RGD Symbol;Acc:1310084],361364
Synpo,ENSRNOG00000019181,synaptopodin [Source:RGD Symbol;Acc:620668],60324
Vom2r16,ENSRNOG00000054736,"vomeronasal 2 receptor, 16 [Source:RGD Symbol;Acc:1593384]",690691
Nat9,ENSRNOG00000003264,N-acetyltransferase 9 [Source:RGD Symbol;Acc:1307096],303669
Rem1,ENSRNOG00000007567,RRAD and GEM like GTPase 1 [Source:RGD Symbol;Acc:1306560],366232
Apba2,ENSRNOG00000016358,amyloid beta precursor protein binding family A member 2 [Source:RGD Symbol;Acc:620845],83610
Olr479,ENSRNOG00000049794,olfactory receptor 479 [Source:RGD Symbol;Acc:1334269],295748
Trim34,ENSRNOG00000042686,tripartite motif-containing 34 [Source:RGD Symbol;Acc:7240857],101241893
Rgs18,ENSRNOG00000003959,regulator of G-protein signaling 18 [Source:RGD Symbol;Acc:1306522],289076
Tead1,ENSRNOG00000015488,TEA domain transcription factor 1 [Source:RGD Symbol;Acc:1549742],361630
Slc45a3,ENSRNOG00000007591,"solute carrier family 45, member 3 [Source:RGD Symbol;Acc:1309764]",304785
RGD1563294,ENSRNOG00000049269,similar to Alpha enolase (2-phospho-D-glycerate hydro-lyase) [Source:RGD Symbol;Acc:1563294],NA
Parp9,ENSRNOG00000023463,"poly (ADP-ribose) polymerase family, member 9 [Source:RGD Symbol;Acc:1307534]",303905
Camkmt,ENSRNOG00000030629,calmodulin-lysine N-methyltransferase [Source:RGD Symbol;Acc:1310453],299521
Scg5,ENSRNOG00000007542,secretogranin V [Source:RGD Symbol;Acc:3669],25719
Dhx29,ENSRNOG00000010369,DExH-box helicase 29 [Source:RGD Symbol;Acc:2318361],100362324
Tbc1d31,ENSRNOG00000006103,"TBC1 domain family, member 31 [Source:RGD Symbol;Acc:1587370]",299949
Glipr1,ENSRNOG00000026644,GLI pathogenesis-related 1 [Source:RGD Symbol;Acc:1305978],299783
RGD1306195,ENSRNOG00000031013,similar to RAN protein [Source:RGD Symbol;Acc:1306195],313163
Cndp2,ENSRNOG00000015591,carnosine dipeptidase 2 [Source:RGD Symbol;Acc:1305827],291394
AABR07044783.1,ENSRNOG00000000630,,NA
AABR07057217.1,ENSRNOG00000025487,,NA
Habp2,ENSRNOG00000016659,hyaluronan binding protein 2 [Source:RGD Symbol;Acc:1302979],292126
Gdap2,ENSRNOG00000019754,ganglioside-induced differentiation-associated-protein 2 [Source:RGD Symbol;Acc:1306050],362004
AABR07065363.1,ENSRNOG00000061478,,NA
Limk1,ENSRNOG00000001470,LIM domain kinase 1 [Source:RGD Symbol;Acc:62055],65172
Cnga4,ENSRNOG00000017609,cyclic nucleotide gated channel alpha 4 [Source:RGD Symbol;Acc:619844],85258
Pbrm1,ENSRNOG00000028227,polybromo 1 [Source:RGD Symbol;Acc:1565549],306254
Vamp2,ENSRNOG00000006989,vesicle-associated membrane protein 2 [Source:RGD Symbol;Acc:3949],24803
Nkx2-4,ENSRNOG00000012647,NK2 homeobox 4 [Source:MGI Symbol;Acc:MGI:97349],NA
Urm1,ENSRNOG00000026636,ubiquitin related modifier 1 [Source:RGD Symbol;Acc:1306599],311840
Zfp598,ENSRNOG00000012434,zinc finger protein 598 [Source:RGD Symbol;Acc:1304900],287119
AABR07026048.1,ENSRNOG00000031879,,NA
Lpcat2b,ENSRNOG00000055849,lysophosphatidylcholine acyltransferase 2b [Source:RGD Symbol;Acc:1310837],289439
Wnt10b,ENSRNOG00000061238,Wnt family member 10B [Source:RGD Symbol;Acc:1304988],315294
Nusap1,ENSRNOG00000004921,nucleolar and spindle associated protein 1 [Source:RGD Symbol;Acc:1305764],311336
Hacd4,ENSRNOG00000005772,3-hydroxyacyl-CoA dehydratase 4 [Source:RGD Symbol;Acc:1310339],362540
LOC100909657,ENSRNOG00000014552,uncharacterized LOC100909657 [Source:RGD Symbol;Acc:6502210],100909657
Paip2,ENSRNOG00000019934,poly(A) binding protein interacting protein 2 [Source:RGD Symbol;Acc:1359176],361309
Oscar,ENSRNOG00000055716,"osteoclast associated, immunoglobulin-like receptor [Source:RGD Symbol;Acc:1559897]",292537
Pygb,ENSRNOG00000007583,glycogen phosphorylase B [Source:RGD Symbol;Acc:3460],25739
Ubr3,ENSRNOG00000008616,ubiquitin protein ligase E3 component n-recognin 3 [Source:RGD Symbol;Acc:1565257],311115
Wdr33,ENSRNOG00000011382,WD repeat domain 33 [Source:RGD Symbol;Acc:1309230],307524
LOC100911380,ENSRNOG00000046501,olfactory receptor 5W2-like [Source:RGD Symbol;Acc:6493136],100911380
RGD1308601,ENSRNOG00000017215,similar to hypothetical protein [Source:RGD Symbol;Acc:1308601],307249
Dolk,ENSRNOG00000016989,dolichol kinase [Source:RGD Symbol;Acc:1310821],311847
Gfra2,ENSRNOG00000014010,GDNF family receptor alpha 2 [Source:RGD Symbol;Acc:61809],25136
Dhx15,ENSRNOG00000003844,DEAH-box helicase 15 [Source:RGD Symbol;Acc:1308072],289693
Dkkl1,ENSRNOG00000020686,dickkopf like acrosomal protein 1 [Source:RGD Symbol;Acc:1563523],499150
Olr409,ENSRNOG00000048611,olfactory receptor 409 [Source:RGD Symbol;Acc:1333882],405116
Ado,ENSRNOG00000000639,2-aminoethanethiol dioxygenase [Source:RGD Symbol;Acc:1308233],309732
Gfpt1,ENSRNOG00000018507,glutamine fructose-6-phosphate transaminase 1 [Source:RGD Symbol;Acc:1549703],297417
Tstd3,ENSRNOG00000028185,thiosulfate sulfurtransferase (rhodanese)-like domain containing 3 [Source:RGD Symbol;Acc:1563572],500420
Dad1,ENSRNOG00000009090,defender against cell death 1 [Source:RGD Symbol;Acc:621028],192275
Gpr82,ENSRNOG00000039762,G protein-coupled receptor 82 [Source:RGD Symbol;Acc:2318147],100362441
Ccdc106,ENSRNOG00000015997,coiled-coil domain containing 106 [Source:RGD Symbol;Acc:1566222],499071
Unk,ENSRNOG00000006600,unkempt family zinc finger [Source:RGD Symbol;Acc:1309224],360663
Fam107a,ENSRNOG00000033261,"family with sequence similarity 107, member A [Source:RGD Symbol;Acc:1306327]",361018
Tas2r129,ENSRNOG00000031107,"taste receptor, type 2, member 129 [Source:RGD Symbol;Acc:2314257]",100310881
Tarm1,ENSRNOG00000055581,"T cell-interacting, activating receptor on myeloid cells 1 [Source:RGD Symbol;Acc:1564272]",499065
Olr379,ENSRNOG00000023530,olfactory receptor 379 [Source:RGD Symbol;Acc:1334108],293812
Cfhr1,ENSRNOG00000042901,complement factor H-related 1 [Source:RGD Symbol;Acc:1310510],289057
Crisp3,ENSRNOG00000013496,cysteine-rich secretory protein 3 [Source:RGD Symbol;Acc:619846],64827
Ccdc150,ENSRNOG00000013318,coiled-coil domain containing 150 [Source:RGD Symbol;Acc:1304775],316399
Mesp1,ENSRNOG00000014951,mesoderm posterior bHLH transcription factor 1 [Source:RGD Symbol;Acc:1311751],308766
Aqp1,ENSRNOG00000011648,aquaporin 1 [Source:RGD Symbol;Acc:2141],25240
Actbl2,ENSRNOG00000043292,"actin, beta-like 2 [Source:RGD Symbol;Acc:1309504]",294732
Chrd,ENSRNOG00000001750,chordin [Source:RGD Symbol;Acc:620181],117275
LOC100912282,ENSRNOG00000048982,calcium-binding and coiled-coil domain-containing protein 1-like [Source:RGD Symbol;Acc:6488185],246047
LOC100363333,ENSRNOG00000032647,PRAME family member 12 [Source:RGD Symbol;Acc:2323210],685667
LOC100363333,ENSRNOG00000032647,PRAME family member 12 [Source:RGD Symbol;Acc:2323210],100363333
AABR07006504.1,ENSRNOG00000031086,,NA
Fbxl4,ENSRNOG00000005641,F-box and leucine-rich repeat protein 4 [Source:RGD Symbol;Acc:1305724],313101
Map10,ENSRNOG00000028652,microtubule-associated protein 10 [Source:RGD Symbol;Acc:1308644],307948
Syt10,ENSRNOG00000014296,synaptotagmin 10 [Source:RGD Symbol;Acc:62041],60567
Raph1,ENSRNOG00000014722,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:RGD Symbol;Acc:1308387],363239
Dkk3,ENSRNOG00000016343,dickkopf WNT signaling pathway inhibitor 3 [Source:RGD Symbol;Acc:621846],171548
Gtf2ird1,ENSRNOG00000001478,GTF2I repeat domain containing 1 [Source:RGD Symbol;Acc:620856],246770
Begain,ENSRNOG00000004650,brain-enriched guanylate kinase-associated [Source:RGD Symbol;Acc:708347],79146
Cyp4f40,ENSRNOG00000043344,"cytochrome P450, family 4, subfamily f, polypeptide 40 [Source:RGD Symbol;Acc:1559596]",503122
Cenpk,ENSRNOG00000039740,centromere protein K [Source:RGD Symbol;Acc:1310461],294712
Pde6c,ENSRNOG00000016593,phosphodiesterase 6C [Source:RGD Symbol;Acc:1309844],361752
Tmod4,ENSRNOG00000021088,tropomodulin 4 [Source:RGD Symbol;Acc:1308940],295261
Pex14,ENSRNOG00000013498,peroxisomal biogenesis factor 14 [Source:RGD Symbol;Acc:68336],64460
Mvd,ENSRNOG00000013376,mevalonate diphosphate decarboxylase [Source:RGD Symbol;Acc:621292],81726
Trim28,ENSRNOG00000027487,tripartite motif-containing 28 [Source:RGD Symbol;Acc:620289],116698
Map2k6,ENSRNOG00000004437,mitogen-activated protein kinase kinase 6 [Source:RGD Symbol;Acc:620666],114495
Il1a,ENSRNOG00000004575,interleukin 1 alpha [Source:RGD Symbol;Acc:2890],24493
AABR07047744.1,ENSRNOG00000057999,,NA
Abhd2,ENSRNOG00000017120,abhydrolase domain containing 2 [Source:RGD Symbol;Acc:1311389],293050
AABR07037203.1,ENSRNOG00000028611,,NA
Cbr4,ENSRNOG00000024411,carbonyl reductase 4 [Source:RGD Symbol;Acc:727826],359725
AABR07002241.1,ENSRNOG00000015707,,NA
Frs3,ENSRNOG00000014328,fibroblast growth factor receptor substrate 3 [Source:RGD Symbol;Acc:1310226],316213
Olr25,ENSRNOG00000046609,olfactory receptor 25 [Source:RGD Symbol;Acc:1333809],404897
