gene_name,ensembl,description,entrezgene
CR40441,FBgn0058441,,NA
CR45362,FBgn0266902,,NA
luna,FBgn0040765,,2768719
CG32487,FBgn0052487,,38358
Sr-CI,FBgn0014033,"Scavenger receptor class C, type I [Source:FlyBase;Acc:FBgn0014033]",33621
CR43960,FBgn0264675,,NA
tRNA:Met-CAT-1-3,FBgn0052153,transfer RNA:Methionine-CAT 1-3 [Source:FlyBase;Acc:FBgn0052153],NA
CR43174,FBgn0267794,,NA
Ir7a,FBgn0029961,Ionotropic receptor 7a [Source:FlyBase;Acc:FBgn0029961],31686
eEF1alpha1,FBgn0284245,eukaryotic translation elongation factor 1 alpha 1 [Source:FlyBase;Acc:FBgn0284245],36271
Cbl,FBgn0020224,Cbl proto-oncogene [Source:FlyBase;Acc:FBgn0020224],38961
Nle,FBgn0021874,Notchless [Source:FlyBase;Acc:FBgn0021874],33234
mgr,FBgn0264694,merry-go-round [Source:FlyBase;Acc:FBgn0264694],41365
Smyd4-1,FBgn0033427,"SET and MYND domain containing, class 4, member 1 [Source:FlyBase;Acc:FBgn0033427]",35985
CG33721,FBgn0053721,,3885576
ppk20,FBgn0039676,pickpocket 20 [Source:FlyBase;Acc:FBgn0039676],43486
CR43609,FBgn0263584,,NA
18w,FBgn0004364,18 wheeler [Source:FlyBase;Acc:FBgn0004364],37277
mir-961,FBgn0262239,mir-961 stem loop [Source:FlyBase;Acc:FBgn0262239],NA
CG43658,FBgn0263706,,32729
CG32813,FBgn0052813,,31089
CG42233,FBgn0250755,,43754
CR45206,FBgn0266733,,NA
CG12219,FBgn0043796,,31572
Zasp52,FBgn0265991,Z band alternatively spliced PDZ-motif protein 52 [Source:FlyBase;Acc:FBgn0265991],36740
Ankle2,FBgn0028343,Ankyrin repeat and LEM domain containing 2 [Source:FlyBase;Acc:FBgn0028343],32732
CG5397,FBgn0031327,,33313
Cyp9h1,FBgn0033775,,36412
Rcd2,FBgn0037012,Reduction in Cnn dots 2 [Source:FlyBase;Acc:FBgn0037012],40283
CR31054,FBgn0051054,,NA
CG42535,FBgn0260643,,8674023
Dscam2,FBgn0265296,Down syndrome cell adhesion molecule 2 [Source:FlyBase;Acc:FBgn0265296],38788
mlt,FBgn0265512,mulet [Source:FlyBase;Acc:FBgn0265512],36072
CG11208,FBgn0034488,,37285
tRNA:Ile-AAT-1-7,FBgn0011885,transfer RNA:Isoleucine-AAT 1-7 [Source:FlyBase;Acc:FBgn0011885],NA
obst-E,FBgn0031737,obstructor-E [Source:FlyBase;Acc:FBgn0031737],33806
snoRNA:Psi28S-3571,FBgn0082954,,NA
CG10907,FBgn0036207,,39331
tRNA:Arg-TCT-2-1,FBgn0051942,transfer RNA:Arginine-TCT 2-1 [Source:FlyBase;Acc:FBgn0051942],NA
CG7587,FBgn0038523,,42113
CG17134,FBgn0032304,,34494
CR43260,FBgn0262905,,NA
Rif1,FBgn0050085,Rap1 interacting factor 1 [Source:FlyBase;Acc:FBgn0050085],246445
CG8192,FBgn0034030,,36723
CG6295,FBgn0039471,,43247
CG7058,FBgn0030961,,32873
Ir41a,FBgn0040849,Ionotropic receptor 41a [Source:FlyBase;Acc:FBgn0040849],2768714
CalpA,FBgn0012051,Calpain-A [Source:FlyBase;Acc:FBgn0012051],37232
JhI-21,FBgn0028425,,34624
CG11674,FBgn0030551,,32374
CG1275,FBgn0035321,,38286
Jra,FBgn0001291,Jun-related antigen [Source:FlyBase;Acc:FBgn0001291],36057
Spred,FBgn0020767,Sprouty-related protein with EVH-1 domain [Source:FlyBase;Acc:FBgn0020767],36643
CG10357,FBgn0035453,,38435
CR45426,FBgn0266975,,NA
CG11085,FBgn0030408,,32213
CG45546,FBgn0267106,,19835889
CR45343,FBgn0266882,,NA
inv,FBgn0001269,invected [Source:FlyBase;Acc:FBgn0001269],36239
CG46316,FBgn0284232,,NA
CG4747,FBgn0043456,,192507
CG33127,FBgn0053127,,318893
CG34113,FBgn0083949,,4379844
CecA1,FBgn0000276,Cecropin A1 [Source:FlyBase;Acc:FBgn0000276],43596
CecA1,FBgn0000276,Cecropin A1 [Source:FlyBase;Acc:FBgn0000276],43597
CR45169,FBgn0266679,,NA
Actn,FBgn0000667,alpha actinin [Source:FlyBase;Acc:FBgn0000667],31166
Cln3,FBgn0036756,,39981
CG33235,FBgn0030307,,2768871
tRNA:Ala-CGC-1-1,FBgn0050198,transfer RNA:Alanine-CGC 1-1 [Source:FlyBase;Acc:FBgn0050198],NA
nol,FBgn0014368,no optic lobe [Source:FlyBase;Acc:FBgn0014368],64867
CR46012,FBgn0267676,,NA
Vago,FBgn0030262,,32040
Atg9,FBgn0034110,Autophagy-related 9 [Source:FlyBase;Acc:FBgn0034110],36821
CG6254,FBgn0037794,,41244
CG10909,FBgn0038090,,41581
Kr-h1,FBgn0266450,Kruppel homolog 1 [Source:FlyBase;Acc:FBgn0266450],33861
CG42752,FBgn0261806,,10178875
WASp,FBgn0024273,,43402
CG3909,FBgn0027524,,41226
A16,FBgn0028965,,34700
CG8562,FBgn0035779,,38828
tRNA:Val-CAC-1-1,FBgn0012002,transfer RNA:Valine-CAC 1-1 [Source:FlyBase;Acc:FBgn0012002],NA
snoRNA:Psi28S-3186,FBgn0086662,,NA
CG4229,FBgn0036639,,39840
CG43200,FBgn0262836,,12798390
CG13557,FBgn0034867,,37717
CG4415,FBgn0031296,,33279
CG42319,FBgn0259219,,36473
CG42837,FBgn0262026,,10178840
ewg,FBgn0005427,erect wing [Source:FlyBase;Acc:FBgn0005427],30975
CG5844,FBgn0038049,,41533
CR45043,FBgn0266403,,NA
CR32690,FBgn0052690,,NA
Mbs,FBgn0005536,Myosin binding subunit [Source:FlyBase;Acc:FBgn0005536],49070
CG33798,FBgn0053798,,3772108
Rab21,FBgn0039966,,3355163
CG9391,FBgn0037063,,40346
5SrRNA:CR33364,FBgn0053364,,NA
GstO1,FBgn0035907,Glutathione S transferase O1 [Source:FlyBase;Acc:FBgn0035907],38975
CG33225,FBgn0053225,,2768860
Fer3HCH,FBgn0030449,Ferritin 3 heavy chain homologue [Source:FlyBase;Acc:FBgn0030449],32260
CR45303,FBgn0266841,,NA
His4:CG33883,FBgn0053883,,3771941
His4:CG33883,FBgn0053883,,3772254
His4:CG33883,FBgn0053883,,3772325
His4:CG33883,FBgn0053883,,3772319
His4:CG33883,FBgn0053883,,3772113
His4:CG33883,FBgn0053883,,3772129
His4:CG33883,FBgn0053883,,3771935
His4:CG33883,FBgn0053883,,3771854
His4:CG33883,FBgn0053883,,3772519
His4:CG33883,FBgn0053883,,3772211
His4:CG33883,FBgn0053883,,41773
His4:CG33883,FBgn0053883,,3772509
His4:CG33883,FBgn0053883,,3772666
His4:CG33883,FBgn0053883,,3772314
His4:CG33883,FBgn0053883,,3771908
His4:CG33883,FBgn0053883,,3771893
His4:CG33883,FBgn0053883,,3772317
His4:CG33883,FBgn0053883,,3771947
His4:CG33883,FBgn0053883,,3771938
His4:CG33883,FBgn0053883,,3772708
His4:CG33883,FBgn0053883,,3772172
His4:CG33883,FBgn0053883,,318846
His4:CG33883,FBgn0053883,,3772096
Imp,FBgn0285926,IGF-II mRNA-binding protein [Source:FlyBase;Acc:FBgn0285926],32009
CG8712,FBgn0033258,,35778
CR44300,FBgn0265346,,NA
CR32160,FBgn0052160,,NA
CR44744,FBgn0265957,,NA
CG11289,FBgn0031887,,33993
Mat1,FBgn0024956,Menage a trois 1 [Source:FlyBase;Acc:FBgn0024956],36130
CR44724,FBgn0265937,,NA
CG3176,FBgn0029524,,30990
CR44757,FBgn0265978,,NA
CG6709,FBgn0036056,,39166
CG16790,FBgn0037713,,41155
aPKC,FBgn0261854,atypical protein kinase C [Source:FlyBase;Acc:FBgn0261854],47594
Vps11,FBgn0052350,Vacuolar protein sorting 11 [Source:FlyBase;Acc:FBgn0052350],317987
5SrRNA:CR33405,FBgn0053405,,NA
ec,FBgn0000542,echinus [Source:FlyBase;Acc:FBgn0000542],31339
CR46248,FBgn0267970,,NA
CG8891,FBgn0031663,,33718
mir-289,FBgn0262415,mir-289 stem loop [Source:FlyBase;Acc:FBgn0262415],NA
Nckx30C,FBgn0028704,,45248
CR44607,FBgn0265818,,NA
CCT4,FBgn0032444,Chaperonin containing TCP1 subunit 4 [Source:FlyBase;Acc:FBgn0032444],34674
yellow-h,FBgn0039896,,43779
Tsp42Ek,FBgn0033133,Tetraspanin 42Ek [Source:FlyBase;Acc:FBgn0033133],35621
CG31371,FBgn0051371,,43626
Ir85a,FBgn0037630,Ionotropic receptor 85a [Source:FlyBase;Acc:FBgn0037630],41052
PGAP2,FBgn0031284,Post-GPI attachment to proteins 2 [Source:FlyBase;Acc:FBgn0031284],33258
SLIRP1,FBgn0064117,SRA stem-loop interacting RNA binding protein 1 [Source:FlyBase;Acc:FBgn0064117],3772560
CG4822,FBgn0031220,,33170
CR45268,FBgn0266806,,NA
dnt,FBgn0024245,doughnut on 2 [Source:FlyBase;Acc:FBgn0024245],35207
Sfp33A1,FBgn0259962,Seminal fluid protein 33A1 [Source:FlyBase;Acc:FBgn0259962],8674085
CG13407,FBgn0038931,,42599
CR45281,FBgn0266819,,NA
CR45402,FBgn0266951,,NA
Ip259,FBgn0025366,Intronic Protein 259 [Source:FlyBase;Acc:FBgn0025366],34419
Or67d,FBgn0036080,Odorant receptor 67d [Source:FlyBase;Acc:FBgn0036080],39191
CG7991,FBgn0035260,,38214
CG34232,FBgn0085261,,5740195
Pk34A,FBgn0028410,,34705
CG32074,FBgn0052074,,317842
CG12848,FBgn0040666,,50139
Slbp,FBgn0041186,Stem-loop binding protein [Source:FlyBase;Acc:FBgn0041186],43448
CG3306,FBgn0036016,,39116
CG31016,FBgn0051016,,326113
Psa,FBgn0261243,Puromycin sensitive aminopeptidase [Source:FlyBase;Acc:FBgn0261243],38175
Msr-110,FBgn0015766,,38629
FER,FBgn0000723,FER tyrosine kinase [Source:FlyBase;Acc:FBgn0000723],41118
hng3,FBgn0035160,hinge3 [Source:FlyBase;Acc:FBgn0035160],38090
CG17440,FBgn0030120,,31879
CG11327,FBgn0031849,,33940
CR46049,FBgn0267716,,NA
CR43096,FBgn0262542,,NA
CG43325,FBgn0263030,,246515
CG18735,FBgn0042098,,59137
CR44189,FBgn0265078,,NA
CG30284,FBgn0050284,,246527
Cfp1,FBgn0030121,CXXC finger protein 1 [Source:FlyBase;Acc:FBgn0030121],31880
CG14551,FBgn0039408,,43171
Pcp,FBgn0003046,Pupal cuticle protein [Source:FlyBase;Acc:FBgn0003046],33985
CG6441,FBgn0031920,,34029
Prosalpha5,FBgn0016697,Proteasome alpha5 subunit [Source:FlyBase;Acc:FBgn0016697],36951
CR46262,FBgn0267995,,NA
ft,FBgn0001075,fat [Source:FlyBase;Acc:FBgn0001075],33627
CG8560,FBgn0035781,,38830
CG5762,FBgn0039190,,42907
sxe2,FBgn0038398,sex-specific enzyme 2 [Source:FlyBase;Acc:FBgn0038398],41954
CG31775,FBgn0028537,,318935
CG31775,FBgn0028537,,8673977
ana,FBgn0011746,anachronism [Source:FlyBase;Acc:FBgn0011746],35913
CG43668,FBgn0263743,,14462617
RhoGAPp190,FBgn0026375,Rho GTPase activating protein p190 [Source:FlyBase;Acc:FBgn0026375],32743
CG7191,FBgn0031945,,34058
SmydA-5,FBgn0033061,"SET and MYND domain containing, arthropod-specific, member 5 [Source:FlyBase;Acc:FBgn0033061]",35538
CG17648,FBgn0031364,,33357
5SrRNA:CR33436,FBgn0053436,,NA
B-H2,FBgn0004854,BarH2 [Source:FlyBase;Acc:FBgn0004854],32723
CR44485,FBgn0265678,,NA
dop,FBgn0267390,drop out [Source:FlyBase;Acc:FBgn0267390],39686
lectin-21Ca,FBgn0040107,,53552
nudC,FBgn0021768,,39879
Acp32CD,FBgn0023415,Accessory gland protein 32CD [Source:FlyBase;Acc:FBgn0023415],34531
mei-W68,FBgn0002716,meiotic W68 [Source:FlyBase;Acc:FBgn0002716],2768853
snoRNA:Me18S-C419,FBgn0086533,,NA
CG14505,FBgn0034327,,37098
CR44520,FBgn0265713,,NA
Cpr57A,FBgn0034517,Cuticular protein 57A [Source:FlyBase;Acc:FBgn0034517],37319
mt:ATPase8,FBgn0013673,mitochondrial ATPase subunit 8 [Source:FlyBase;Acc:FBgn0013673],19893538
CG31815,FBgn0051815,,318959
CG14968,FBgn0035431,,38406
CR12842,FBgn0033131,,NA
CR46188,FBgn0267900,,NA
mir-4980,FBgn0263558,mir-4980 stem loop [Source:FlyBase;Acc:FBgn0263558],NA
CG10700,FBgn0032754,,35183
not,FBgn0013717,non-stop [Source:FlyBase;Acc:FBgn0013717],40030
CG30183,FBgn0050183,,37749
Tnks,FBgn0027508,tankyrase [Source:FlyBase;Acc:FBgn0027508],43095
CG17376,FBgn0042189,,59227
CG11211,FBgn0033067,,35545
CG13386,FBgn0032040,,34165
CG13096,FBgn0032050,,34183
TwdlO,FBgn0039438,TweedleO [Source:FlyBase;Acc:FBgn0039438],43204
CG15098,FBgn0034398,,37174
CG31038,FBgn0051038,,43535
CG33462,FBgn0053462,,2768841
CG17691,FBgn0039993,,3355069
CR44608,FBgn0265819,,NA
ZnT77C,FBgn0037000,Zinc transporter 77C [Source:FlyBase;Acc:FBgn0037000],40271
CR45701,FBgn0267265,,NA
CG1161,FBgn0037313,,40638
Dif,FBgn0011274,Dorsal-related immunity factor [Source:FlyBase;Acc:FBgn0011274],35045
LanA,FBgn0002526,Laminin A [Source:FlyBase;Acc:FBgn0002526],NA
CG3640,FBgn0035042,,37942
CG13933,FBgn0035270,,38227
AdamTS-A,FBgn0038341,ADAM metallopeptidase with thrombospondin type 1 motif A [Source:FlyBase;Acc:FBgn0038341],41887
CG7530,FBgn0038256,,41784
CG1801,FBgn0031171,,33104
CG31055,FBgn0051055,,318574
CG7906,FBgn0036417,,39575
CG15213,FBgn0040843,,50316
ppk26,FBgn0035785,pickpocket 26 [Source:FlyBase;Acc:FBgn0035785],38835
ms(2)34Fe,FBgn0261529,male sterile (2) 34Fe [Source:FlyBase;Acc:FBgn0261529],34833
Ste:CG33238,FBgn0053238,,2768902
CG8539,FBgn0035791,,38842
Gr43a,FBgn0041243,Gustatory receptor 43a [Source:FlyBase;Acc:FBgn0041243],35655
CG14854,FBgn0038238,,41761
CR45575,FBgn0267135,,NA
CG31809,FBgn0051809,,318954
HP1e,FBgn0037675,Heterochromatin Protein 1e [Source:FlyBase;Acc:FBgn0037675],41108
CG14275,FBgn0032022,,34144
da,FBgn0267821,daughterless [Source:FlyBase;Acc:FBgn0267821],34413
CG3061,FBgn0038195,,41707
CG3038,FBgn0040373,,30970
Sod3,FBgn0033631,Superoxide dismutase 3 [Source:FlyBase;Acc:FBgn0033631],36232
CG4982,FBgn0036598,,39794
ari-1,FBgn0017418,ariadne 1 [Source:FlyBase;Acc:FBgn0017418],32796
Usp47,FBgn0016756,Ubiquitin specific protease 47 [Source:FlyBase;Acc:FBgn0016756],38644
ND-B14.5AL,FBgn0037172,NADH dehydrogenase (ubiquinone) B14.5 A subunit-like [Source:FlyBase;Acc:FBgn0037172],40477
sced,FBgn0013732,scrambled [Source:FlyBase;Acc:FBgn0013732],35564
CG42763,FBgn0261831,,10178889
Impbeta11,FBgn0284254,Importin beta11 [Source:FlyBase;Acc:FBgn0284254],36732
CG4168,FBgn0028888,,34889
CG34424,FBgn0085453,,37699
Hsp67Ba,FBgn0001227,Heat shock gene 67Ba [Source:FlyBase;Acc:FBgn0001227],39076
RpS5a,FBgn0002590,Ribosomal protein S5a [Source:FlyBase;Acc:FBgn0002590],32700
CG11961,FBgn0034436,,37221
Mgat2,FBgn0039738,,43563
CG9941,FBgn0030514,,32330
ro,FBgn0003267,rough [Source:FlyBase;Acc:FBgn0003267],43234
Su(Ste):CR42422,FBgn0259853,,NA
CG31344,FBgn0051344,,41835
Synj,FBgn0034691,Synaptojanin [Source:FlyBase;Acc:FBgn0034691],37517
Semp1,FBgn0028944,Seminal metalloprotease-1 [Source:FlyBase;Acc:FBgn0028944],34914
Ir7g,FBgn0029968,Ionotropic receptor 7g [Source:FlyBase;Acc:FBgn0029968],31694
porin,FBgn0004363,,34500
CG32248,FBgn0052248,,317938
lectin-30A,FBgn0040097,,53541
CG9689,FBgn0030159,,31922
Trs33,FBgn0266722,TRAPP subunit 33 [Source:FlyBase;Acc:FBgn0266722],41866
CG43732,FBgn0263983,,14462486
l(1)G0469,FBgn0040153,lethal (1) G0469 [Source:FlyBase;Acc:FBgn0040153],32371
tRNA:Glu-CTC-3-8,FBgn0011854,transfer RNA:Glutamic acid-CTC 3-8 [Source:FlyBase;Acc:FBgn0011854],NA
tRNA:His-GTG-1-1,FBgn0050249,transfer RNA:Histidine-GTG 1-1 [Source:FlyBase;Acc:FBgn0050249],NA
Su(Ste):CR42416,FBgn0259847,,NA
CG16956,FBgn0032523,,34760
CG10188,FBgn0032796,,35237
CG46310,FBgn0284226,,NA
Dp1,FBgn0027835,Dodeca-satellite-binding protein 1 [Source:FlyBase;Acc:FBgn0027835],37116
otk,FBgn0004839,off-track [Source:FlyBase;Acc:FBgn0004839],36283
CG9471,FBgn0037749,,41197
CG42307,FBgn0259203,,7354423
CG31802,FBgn0051802,,318949
CR43953,FBgn0264604,,NA
CG4546,FBgn0038373,,41922
CG1315,FBgn0026565,,40812
Or59b,FBgn0034865,Odorant receptor 59b [Source:FlyBase;Acc:FBgn0034865],37715
CG4009,FBgn0038469,,42054
RhoGAP54D,FBgn0034249,Rho GTPase activating protein at 54D [Source:FlyBase;Acc:FBgn0034249],36996
CG9018,FBgn0035318,,38283
CG8379,FBgn0037638,,41060
GalNAc-T1,FBgn0034025,,36717
Mhc,FBgn0264695,Myosin heavy chain [Source:FlyBase;Acc:FBgn0264695],35007
5SrRNA:CR33433,FBgn0053433,,NA
CG8852,FBgn0031548,,33577
RpS25,FBgn0086472,Ribosomal protein S25 [Source:FlyBase;Acc:FBgn0086472],41343
CR43834,FBgn0264382,,NA
Nedd4,FBgn0259174,,39958
CG43089,FBgn0262535,,12798588
CR42794,FBgn0261927,,NA
CR45466,FBgn0267022,,NA
CR42844,FBgn0262033,,NA
tipE,FBgn0003710,temperature-induced paralytic E [Source:FlyBase;Acc:FBgn0003710],38504
AlaRS-m,FBgn0028962,"Alanyl-tRNA synthetase, mitochondrial [Source:FlyBase;Acc:FBgn0028962]",38595
CG18417,FBgn0035780,,38829
tsg,FBgn0003865,twisted gastrulation [Source:FlyBase;Acc:FBgn0003865],32160
CG9119,FBgn0035189,,38124
Cyp310a1,FBgn0032693,,35115
Or19b,FBgn0062565,Odorant receptor 19b [Source:FlyBase;Acc:FBgn0062565],260693
CG13005,FBgn0030794,,32670
gce,FBgn0261703,germ cell-expressed bHLH-PAS [Source:FlyBase;Acc:FBgn0261703],32457
DNApol-gamma35,FBgn0004407,DNA polymerase gamma 35kD [Source:FlyBase;Acc:FBgn0004407],3772064
mir-957,FBgn0262182,mir-957 stem loop [Source:FlyBase;Acc:FBgn0262182],NA
FANCI,FBgn0033354,Fanconi anemia complementation group I [Source:FlyBase;Acc:FBgn0033354],35895
CG13008,FBgn0030780,,32654
CR45162,FBgn0266655,,NA
RluA-2,FBgn0032256,,34440
Pomp,FBgn0032884,,35342
Calx,FBgn0013995,Na/Ca-exchange protein [Source:FlyBase;Acc:FBgn0013995],42481
Cys,FBgn0004629,Cystatin-like [Source:FlyBase;Acc:FBgn0004629],41767
Pep,FBgn0004401,Protein on ecdysone puffs [Source:FlyBase;Acc:FBgn0004401],45961
CR43475,FBgn0263452,,NA
CG11192,FBgn0034507,,37309
CG33090,FBgn0028916,,34835
CR45411,FBgn0266960,,NA
CG9737,FBgn0039758,,43600
CG43667,FBgn0263742,,14462615
5SrRNA-Psi:CR33363,FBgn0053363,,NA
Ssdp,FBgn0011481,Sequence-specific single-stranded DNA-binding protein [Source:FlyBase;Acc:FBgn0011481],42177
CG4538,FBgn0038745,,42369
Mst85C,FBgn0028708,,41089
CG33768,FBgn0053768,,3771840
CG12780,FBgn0033301,,35834
CG14762,FBgn0033250,,35768
CG11333,FBgn0039850,,43714
Oseg6,FBgn0034452,Outer segment 6 [Source:FlyBase;Acc:FBgn0034452],37245
BthD,FBgn0030501,BthD selenoprotein [Source:FlyBase;Acc:FBgn0030501],NA
Rca1,FBgn0017551,Regulator of cyclin A1 [Source:FlyBase;Acc:FBgn0017551],33959
E2f1,FBgn0011766,E2F transcription factor 1 [Source:FlyBase;Acc:FBgn0011766],42550
CG45494,FBgn0267050,,19836139
CG45494,FBgn0267050,,19835131
CG45494,FBgn0267050,,19834833
CG45494,FBgn0267050,,19835787
Atox1,FBgn0052446,Antioxidant 1 copper chaperone [Source:FlyBase;Acc:FBgn0052446],326216
CG8260,FBgn0030684,,32521
CR45104,FBgn0266565,,NA
CG7011,FBgn0036489,,39657
Myo28B1,FBgn0040299,Myosin 28B1 [Source:FlyBase;Acc:FBgn0040299],53515
Optix,FBgn0025360,,44108
CG6865,FBgn0036817,,40050
Ddx1,FBgn0015075,Dead-box-1 [Source:FlyBase;Acc:FBgn0015075],40457
CG8854,FBgn0033702,,36324
CTPsyn,FBgn0266452,CTP synthase [Source:FlyBase;Acc:FBgn0266452],39645
CG11095,FBgn0030528,,32348
Acp53C14a,FBgn0034152,Accessory gland protein 53C14a [Source:FlyBase;Acc:FBgn0034152],36872
CG13197,FBgn0062449,,36253
CR46166,FBgn0267878,,NA
Cyp9c1,FBgn0015040,Cytochrome P450-9c1 [Source:FlyBase;Acc:FBgn0015040],37941
CrzR,FBgn0036278,Corazonin receptor [Source:FlyBase;Acc:FBgn0036278],39409
geko,FBgn0020300,,50263
IntS11,FBgn0039691,Integrator 11 [Source:FlyBase;Acc:FBgn0039691],43506
Achl,FBgn0033936,Achilles [Source:FlyBase;Acc:FBgn0033936],36605
OSCP1,FBgn0033685,Organic solute carrier partner 1 [Source:FlyBase;Acc:FBgn0033685],36300
CG1909,FBgn0039911,,43800
scaRNA:MeU4-A65,FBgn0261454,small Cajal body-specific RNA : MeU4-A65 [Source:FlyBase;Acc:FBgn0261454],NA
Syx8,FBgn0036643,Syntaxin 8 [Source:FlyBase;Acc:FBgn0036643],39847
Pburs,FBgn0264810,Partner of Bursicon [Source:FlyBase;Acc:FBgn0264810],34845
rgr,FBgn0267792,regular [Source:FlyBase;Acc:FBgn0267792],35843
CG15353,FBgn0040718,,50191
CG43156,FBgn0262686,,12797970
CG17712,FBgn0027597,,33356
CR45149,FBgn0266642,,NA
CG17977,FBgn0040778,,50251
CR46100,FBgn0267769,,NA
CG34155,FBgn0083991,,4379867
l(2)05287,FBgn0284251,lethal (2) 05287 [Source:FlyBase;Acc:FBgn0284251],35374
pon,FBgn0025739,partner of numb [Source:FlyBase;Acc:FBgn0025739],31394
bib,FBgn0000180,big brain [Source:FlyBase;Acc:FBgn0000180],34330
CG14309,FBgn0038611,,42212
CG7333,FBgn0038715,,42334
alpha-Est2,FBgn0015570,alpha-Esterase-2 [Source:FlyBase;Acc:FBgn0015570],40908
mGluR,FBgn0019985,metabotropic Glutamate Receptor [Source:FlyBase;Acc:FBgn0019985],43838
CG13306,FBgn0040828,,50301
mir-4974,FBgn0263536,mir-4974 stem loop [Source:FlyBase;Acc:FBgn0263536],NA
Tsf1,FBgn0022355,Transferrin 1 [Source:FlyBase;Acc:FBgn0022355],32821
Gcn2,FBgn0019990,,43709
Su(Ste):CR42430,FBgn0259861,,NA
CG10183,FBgn0039093,,42782
CG30371,FBgn0050371,,35806
snoRNA:Me28S-G3253,FBgn0086075,,NA
mir-3644,FBgn0263633,mir-3644 stem loop [Source:FlyBase;Acc:FBgn0263633],NA
Surf1,FBgn0029117,Surfeit 1 [Source:FlyBase;Acc:FBgn0029117],44498
eIF2D,FBgn0041588,eukaryotic translation initiation factor 2D [Source:FlyBase;Acc:FBgn0041588],64874
Cpr23B,FBgn0031467,Cuticular protein 23B [Source:FlyBase;Acc:FBgn0031467],33480
Atg8a,FBgn0052672,Autophagy-related 8a [Source:FlyBase;Acc:FBgn0052672],32001
CG12672,FBgn0030886,,32781
CG34334,FBgn0263829,,5740122
CG34159,FBgn0085188,,34353
CG2260,FBgn0030000,,31732
CR46168,FBgn0267880,,NA
CG15877,FBgn0035337,,38304
CR45519,FBgn0267075,,NA
CG12519,FBgn0036872,,40114
Taf8,FBgn0022724,TBP-associated factor 8 [Source:FlyBase;Acc:FBgn0022724],32792
tal-1A,FBgn0259730,tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730],7354376
tal-1A,FBgn0259730,tarsal-less 1A [Source:FlyBase;Acc:FBgn0259730],7354381
CG5039,FBgn0039356,,43100
aop,FBgn0000097,anterior open [Source:FlyBase;Acc:FBgn0000097],33392
CG33985,FBgn0053985,,3885639
CG8397,FBgn0034066,,36767
E(spl)mbeta-HLH,FBgn0002733,"Enhancer of split mbeta, helix-loop-helix [Source:FlyBase;Acc:FBgn0002733]",43152
boss,FBgn0000206,bride of sevenless [Source:FlyBase;Acc:FBgn0000206],43146
CG15545,FBgn0039806,,43658
CG4483,FBgn0035970,,39057
CG6569,FBgn0038909,,42573
CR43426,FBgn0263345,,NA
CR44182,FBgn0265071,,NA
CG32588,FBgn0052588,,318101
CG13794,FBgn0031936,,34048
MRG15,FBgn0027378,MORF-related gene 15 [Source:FlyBase;Acc:FBgn0027378],41850
CG2574,FBgn0030386,,32190
CG31793,FBgn0051793,,326161
SNCF,FBgn0036349,SoxNeuro Co-Factor [Source:FlyBase;Acc:FBgn0036349],39496
CG12896,FBgn0033521,,36101
CG33056,FBgn0053056,,326246
CR45697,FBgn0267261,,NA
acj6,FBgn0000028,abnormal chemosensory jump 6 [Source:FlyBase;Acc:FBgn0000028],47080
CG5402,FBgn0039521,,43306
CG18335,FBgn0033610,,36202
CG45099,FBgn0266538,,19835431
CG14669,FBgn0037326,,40652
CG43292,FBgn0262984,,12798367
Dronc,FBgn0026404,Death regulator Nedd2-like caspase [Source:FlyBase;Acc:FBgn0026404],39173
CG15152,FBgn0032665,,35082
CR44265,FBgn0265205,,NA
ACXE,FBgn0040506,,53426
CG42557,FBgn0260759,,43548
Sbp2,FBgn0087039,SECIS-binding protein 2 [Source:FlyBase;Acc:FBgn0087039],38934
Rpp20,FBgn0066304,,3772007
CR44805,FBgn0266040,,NA
slmo,FBgn0029161,slowmo [Source:FlyBase;Acc:FBgn0029161],44132
CG3548,FBgn0035033,,37932
CG31904,FBgn0260479,,319016
Vdup1,FBgn0035103,Vitamin D[[3]] up-regulated protein 1 [Source:FlyBase;Acc:FBgn0035103],38023
CG43710,FBgn0263849,,14462612
CG12920,FBgn0033481,,36052
beta-Man,FBgn0037215,beta-Mannosidase [Source:FlyBase;Acc:FBgn0037215],40524
CR45942,FBgn0267604,,NA
tRNA:Ser-CGA-1-4,FBgn0028981,transfer RNA:Serine-CGA 1-4 [Source:FlyBase;Acc:FBgn0028981],NA
CG17029,FBgn0036551,,39740
Amy-p,FBgn0000079,Amylase proximal [Source:FlyBase;Acc:FBgn0000079],47764
Tusp,FBgn0039530,,43317
CG43666,FBgn0263741,,14462614
CG2865,FBgn0023526,,31217
mbm,FBgn0086912,mushroom body miniature [Source:FlyBase;Acc:FBgn0086912],33194
CR44293,FBgn0265339,,NA
CG43691,FBgn0263774,,14462585
CG42542,FBgn0260659,,8674000
CG45101,FBgn0266540,,19834824
CG42713,FBgn0261630,,10178890
Gycalpha99B,FBgn0013972,Guanylyl cyclase alpha-subunit at 99B [Source:FlyBase;Acc:FBgn0013972],43493
His1:CG33822,FBgn0053822,,3771879
His1:CG33822,FBgn0053822,,3772665
His1:CG33822,FBgn0053822,,3771910
His1:CG33822,FBgn0053822,,3771838
His1:CG33822,FBgn0053822,,3772225
His1:CG33822,FBgn0053822,,3772702
