gene_name,ensembl,description,entrezgene
PUX12,AT3G23605,Plant UBX domain-containing protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUG7],821940
ERF071,AT2G47520,Ethylene-responsive transcription factor ERF071 [Source:UniProtKB/Swiss-Prot;Acc:O22259],819365
DMP9,AT5G39650,Protein DMP9 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK96],833961
,AT1G80500,SNARE-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HTY0],844389
CML41,AT3G50770,Probable calcium-binding protein CML41 [Source:UniProtKB/Swiss-Prot;Acc:Q8L3R2],824241
,AT2G19365,Myb/SANT-like DNA-binding domain protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8AXQ8],28718287
,AT4G20760,NAD(P)-binding Rossmann-fold superfamily protein [Source:TAIR;Acc:AT4G20760],827824
,AT4G28160,At4g28160 [Source:UniProtKB/TrEMBL;Acc:Q9M0J1],828931
,AT3G49330,Plant invertase/pectin methylesterase inhibitor superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9CA10],824095
,AT1G40087,Plant transposase (Ptta/En/Spm family) [Source:UniProtKB/TrEMBL;Acc:F4I6H5],840721
,AT4G33980,BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980],829544
ATL39,AT4G09100,RING-H2 finger protein ATL39 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0R7],826488
LRX2,AT1G62440,Leucine-rich repeat extensin-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O48809],842542
,AT1G77280,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain [Source:TAIR;Acc:AT1G77280],844064
VHA-G1,AT3G01390,V-type proton ATPase subunit G [Source:UniProtKB/TrEMBL;Acc:A0A178VL96],821130
,AT1G26550,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q9FE18],839195
,AT4G20160,"LOCATED IN: chloroplast; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, 4 anthesis, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: RING/U-box superfamily  /.../n (TAIR:AT1G30860.1); Ha. [Source:TAIR;Acc:AT4G20160]",827762
,AT5G63690,"Nucleic acid-binding, OB-fold-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FFP5]",836489
,AT4G05230,Ubiquitin-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M0X2],825871
,AT5G36805,Gb [Source:UniProtKB/TrEMBL;Acc:Q9LHT2],833637
,AT5G36805,Gb [Source:UniProtKB/TrEMBL;Acc:Q9LHT2],5008279
XTH24,AT4G30270,Xyloglucan endotransglucosylase/hydrolase protein 24 [Source:UniProtKB/Swiss-Prot;Acc:P24806],829150
,AT5G24155,At5g24155 [Source:UniProtKB/TrEMBL;Acc:Q6ID26],832481
ARABIDILLO-2,AT3G60350,Protein ARABIDILLO 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M224],825206
,AT5G37478,TPX2 (Targeting protein for Xklp2) protein family [Source:UniProtKB/TrEMBL;Acc:F4K773],2746163
,AT3G23900,RNA recognition motif (RRM)-containing protein [Source:UniProtKB/TrEMBL;Acc:F4J5A7],821973
,AT5G46020,28 kDa heat/acid-stable phosphoprotein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FNM0],834642
,AT1G57610,"Calcium uniporter protein 5, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8VYR0]",842137
,AT2G35170,At2g35170/T4C15.16 [Source:UniProtKB/TrEMBL;Acc:O82174],818084
,AT3G15750,"Essential protein Yae1, N-terminal [Source:UniProtKB/TrEMBL;Acc:Q9LW04]",820818
ENODL8,AT1G64640,ENODL8 [Source:UniProtKB/TrEMBL;Acc:A0A178WAZ0],842772
,AT5G38600,Proline-rich spliceosome-associated (PSP) family protein / zinc knuckle (CCHC-type) family protein [Source:UniProtKB/TrEMBL;Acc:Q93YW4],833850
,AT1G24360,"3-oxoacyl-[acyl-carrier-protein] reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P33207]",839053
,AT1G36095,DNA binding protein [Source:UniProtKB/TrEMBL;Acc:F4I1K8],840514
,AT5G36661,ECA1 gametogenesis related family protein [Source:UniProtKB/TrEMBL;Acc:A8MS76],5008277
,AT5G36661,ECA1 gametogenesis related family protein [Source:UniProtKB/TrEMBL;Acc:A8MS76],5008273
RPL13,AT1G78630,"50S ribosomal protein L13, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SYL9]",844199
LACS8,AT2G04350,Long chain acyl-CoA synthetase 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJD4],814974
LOG1,AT2G28305,Cytokinin riboside 5'-monophosphate phosphoribohydrolase [Source:UniProtKB/TrEMBL;Acc:A0A178VS96],817376
,AT3G23970,Putative F-box protein At3g23970 [Source:UniProtKB/Swiss-Prot;Acc:Q9LIR0],821981
PLR3,AT4G34540,Probable pinoresinol-lariciresinol reductase 3 [Source:UniProtKB/Swiss-Prot;Acc:O65679],829605
,AT3G50590,Transducin/WD40 repeat-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J0P2],824223
,AT1G54730,Sugar transporter ERD6-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q3ECP7],841914
,AT3G44580,Uncharacterized protein F14L2_130 [Source:UniProtKB/TrEMBL;Acc:Q9LXM9],823583
EXPA4,AT2G39700,Expansin-A4 [Source:UniProtKB/Swiss-Prot;Acc:O48818],818553
ISU2,AT3G01020,Iron-sulfur cluster assembly protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAB6],821316
ASR3,AT2G33550,Trihelix transcription factor ASR3 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ20],817920
,AT3G15420,At3g15420 [Source:UniProtKB/TrEMBL;Acc:Q9LDR3],820781
,AT1G29770,At1g29770 [Source:UniProtKB/TrEMBL;Acc:Q9FXF4],839855
TUBA3,AT5G19780,Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A178UTQ9],832097
TUBA3,AT5G19780,Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:A0A178UTQ9],832098
MAPKKK21,AT4G36950,Mitogen-activated protein kinase kinase kinase 21 [Source:UniProtKB/TrEMBL;Acc:Q6K1M3],3770588
,AT4G18260,Cytochrome b561 domain-containing protein At4g18260 [Source:UniProtKB/Swiss-Prot;Acc:Q0WPS2],827552
LCR82,AT2G04425,Putative defensin-like protein 86 [Source:UniProtKB/Swiss-Prot;Acc:P82791],3768214
,AT5G04380,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:TAIR;Acc:AT5G04380],830317
,AT3G57590,F-box and associated interaction domains-containing protein [Source:TAIR;Acc:AT3G57590],824928
,AT1G21866,Plant thionin family protein [Source:UniProtKB/TrEMBL;Acc:F4HZQ3],5007713
PCR2,AT1G14870,PCR2 [Source:UniProtKB/TrEMBL;Acc:A0A178WDU8],838052
ABF2,AT1G45249,abscisic acid responsive elements-binding factor 2 [Source:TAIR;Acc:AT1G45249],841095
UPS1,AT2G03590,UPS1 [Source:UniProtKB/TrEMBL;Acc:A0A178VW66],814888
SD18,AT4G21380,Receptor-like serine/threonine-protein kinase SD1-8 [Source:UniProtKB/Swiss-Prot;Acc:O81905],827890
GSL-OH,AT2G25450,Probable 2-oxoacid dependent dioxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q9SKK4],817083
,AT3G03773,HSP20-like chaperones superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J2B8],821159
,AT1G44414,At1g44414 [Source:UniProtKB/TrEMBL;Acc:Q94LA6],841028
RABD2A,AT1G02130,Ras-related protein RABD2a [Source:UniProtKB/Swiss-Prot;Acc:P28188],837023
CYP71B7,AT1G13110,CYP71B7 [Source:UniProtKB/TrEMBL;Acc:A0A178WGC6],837868
,AT1G34420,F12K21.25 [Source:UniProtKB/TrEMBL;Acc:Q9LNK3],840345
,AT4G19670,RBR-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:O81849],827711
UGE5,AT4G10960,UDP-glucose 4-epimerase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SN58],826696
,AT2G28050,Pentatricopeptide repeat-containing protein At2g28050 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUU7],817349
RPL9D,AT4G10450,60S ribosomal protein L9-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZX9],826637
,AT2G47440,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:O22266],819357
SRK2E,AT4G33950,Serine/threonine-protein kinase SRK2E [Source:UniProtKB/Swiss-Prot;Acc:Q940H6],829541
LIF2,AT4G00830,Heterogeneous nuclear ribonucleoprotein Q [Source:UniProtKB/Swiss-Prot;Acc:Q9ASP6],827998
OFUT6,AT1G20550,O-fucosyltransferase 6 [Source:UniProtKB/Swiss-Prot;Acc:F4HSU3],838643
,AT3G49130,SWAP (Suppressor-of-White-APricot)/surp RNA-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q9SMU9],824074
,AT3G48120,At3g48120 [Source:UniProtKB/TrEMBL;Acc:Q6NQC3],823967
SRF5,AT1G78980,Leucine-rich repeat receptor-like protein kinase (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0LGJ3],844238
,AT1G63210,Transcription elongation factor SPT6-like [Source:UniProtKB/Swiss-Prot;Acc:Q9CAM1],842626
GLN1-4,AT5G16570,Glutamine synthetase [Source:UniProtKB/TrEMBL;Acc:A0A178UB24],831519
ERF10,AT1G03800,At1g03800 [Source:UniProtKB/TrEMBL;Acc:Q08A59],839173
,AT5G60615,Putative defensin-like protein 274 [Source:UniProtKB/Swiss-Prot;Acc:Q2V2W7],3771542
,AT3G16350,At3g16350 [Source:UniProtKB/TrEMBL;Acc:Q84TG2],820882
,AT5G51960,At5g51960 [Source:UniProtKB/TrEMBL;Acc:Q9FJ96],835271
CYP705A20,AT3G20110,CYP705A20 [Source:UniProtKB/TrEMBL;Acc:A0A178V8F4],821554
RPL23AB,AT3G55280,60S ribosomal protein L23a-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3C3],824694
HCF164,AT4G37200,"Thioredoxin-like protein HCF164, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23166]",829874
FIPS3,AT3G66652,FIP1[III]-like protein [Source:UniProtKB/Swiss-Prot;Acc:F4JC20],819846
,AT1G47370,Toll-Interleukin-Resistance (TIR) domain family protein [Source:UniProtKB/TrEMBL;Acc:F4HT77],841140
STR15,AT4G35770,SEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178UYD5],829730
,AT2G32280,At2g32280 [Source:UniProtKB/TrEMBL;Acc:Q9ZV57],817788
,AT3G17890,Uncharacterized protein At3g17890 [Source:UniProtKB/TrEMBL;Acc:Q9LVI1],821057
,AT1G28760,F1K23.6 [Source:UniProtKB/TrEMBL;Acc:Q9SHQ6],839772
CYP72A14,AT3G14680,Cytochrome P450 72A14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUC6],820696
PLAT2,AT2G22170,PLAT domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIE7],816751
ACA6,AT4G21000,Alpha carbonic anhydrase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUB4],827847
,AT5G49580,Chaperone DnaJ-domain superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FGY8],835020
ATX1,AT1G66240,homolog of anti-oxidant 1 [Source:TAIR;Acc:AT1G66240],842940
CEL1,AT1G70710,Endoglucanase 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAC1],843408
,AT2G20550,At2g20550 [Source:UniProtKB/TrEMBL;Acc:Q9SIL4],816577
,AT1G23960,UPF0725 protein At1g23960 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXM6],839007
TCP19,AT5G51910,Transcription factor TCP19 [Source:UniProtKB/Swiss-Prot;Acc:Q9LT89],835266
GLR1.2,AT5G48400,Glutamate receptor 1.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LV72],834895
ATPRX Q,AT3G26060,Thioredoxin superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JBC9],822203
,AT3G06760,Drought-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4JC45],819861
,AT5G10740,Probable protein phosphatase 2C 69 [Source:UniProtKB/Swiss-Prot;Acc:Q8LAY8],830941
,AT1G21480,Exostosin family protein [Source:UniProtKB/TrEMBL;Acc:F4HY10],838746
NCED9,AT1G78390,"9-cis-epoxycarotenoid dioxygenase NCED9, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M9F5]",844175
,AT1G26290,Uncharacterized protein F28B23.5 [Source:UniProtKB/TrEMBL;Acc:Q9C673],839170
,AT2G02455,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8AY68],28717515
LEA14,AT1G01470,LSR3 [Source:UniProtKB/TrEMBL;Acc:A0A178W160],837071
emb1303,AT1G56200,EMB1303 [Source:UniProtKB/TrEMBL;Acc:A0A178WKB3],842073
,AT5G50860,Cyclin-dependent protein kinase-like [Source:UniProtKB/TrEMBL;Acc:Q9LSM7],835158
,AT3G53540,Afadin [Source:UniProtKB/TrEMBL;Acc:A0A1I9LP47],824522
,AT5G52620,Putative F-box protein At5g52620 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTF5],835339
,AT5G58340,Myb-like HTH transcriptional regulator family protein [Source:UniProtKB/TrEMBL;Acc:Q5XUY3],835946
,AT5G28420,Pentatricopeptide repeat (PPR) superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K742],832929
,AT1G60200,Splicing factor PWI domain-containing protein / RNA recognition motif (RRM)-containing protein [Source:UniProtKB/TrEMBL;Acc:Q8VY15],842315
,AT5G36710,Gb [Source:UniProtKB/TrEMBL;Acc:Q9LDP3],833647
,AT5G36710,Gb [Source:UniProtKB/TrEMBL;Acc:Q9LDP3],833636
,AT4G06599,Ubiquitin-like domain-containing CTD phosphatase [Source:UniProtKB/Swiss-Prot;Acc:Q8W3M6],826068
emb1129,AT1G49400,"Nucleic acid-binding, OB-fold-like protein [Source:UniProtKB/TrEMBL;Acc:Q9XIA6]",841363
,AT1G19115,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G72490.1); Ha. [Source:TAIR;Acc:AT1G19115],5007705
,AT2G04495,At2g04495 [Source:UniProtKB/TrEMBL;Acc:Q6NLT2],814990
,AT4G18230,Glycosyltransferase [Source:UniProtKB/TrEMBL;Acc:Q84R09],827549
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827812
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827809
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827810
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827808
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827806
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827807
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827811
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827801
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827802
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827803
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827804
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827805
CRRSP48,AT4G20610,Cysteine-rich repeat secretory protein 49 [Source:UniProtKB/Swiss-Prot;Acc:P0CJ56],827813
GATA23,AT5G26930,GATA transcription factor 23 [Source:UniProtKB/Swiss-Prot;Acc:Q8LC59],832751
,AT1G62160,Serine protease inhibitor (SERPIN) family protein [Source:UniProtKB/TrEMBL;Acc:F4HX47],3767608
PROC1,AT5G14800,Pyrroline-5-carboxylate reductase [Source:UniProtKB/Swiss-Prot;Acc:P54904],831332
,AT4G34419,Uncharacterized protein At4g34420 [Source:UniProtKB/TrEMBL;Acc:Q67YQ7],10723104
SUS3,AT4G02280,Sucrose synthase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q6L8],828081
ORF120,ATMG00710,Uncharacterized mitochondrial protein AtMg00710 [Source:UniProtKB/Swiss-Prot;Acc:P92512],NA
SCL32,AT3G49950,Scarecrow-like protein 32 [Source:UniProtKB/Swiss-Prot;Acc:Q9SN22],824157
GLTP3,AT3G21260,Glycolipid transfer protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LU33],821680
GXM2,AT4G09990,Glucuronoxylan 4-O-methyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0F7],826590
,AT2G17860,Pathogenesis-related thaumatin superfamily protein [Source:TAIR;Acc:AT2G17860],816296
,AT5G64130,AT5G64130 protein [Source:UniProtKB/TrEMBL;Acc:A8MS32],836534
,AT5G25400,UDP-Arabinofuranose Transporter 1 (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A1W6AJZ8],832612
,AT5G09940,Gb [Source:UniProtKB/TrEMBL;Acc:Q9FIB3],830855
,AT1G79740,HAT transposon superfamily [Source:UniProtKB/TrEMBL;Acc:F4HQA2],844313
RHG1A,AT5G42940,Probable E3 ubiquitin-protein ligase RHG1A [Source:UniProtKB/Swiss-Prot;Acc:Q9FMM4],834306
UGT91C1,AT5G49690,UDP-glycosyltransferase 91C1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTA3],835032
,AT3G55590,Probable mannose-1-phosphate guanylyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2S0],824724
,AT5G37690,GDSL esterase/lipase At5g37690 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHQ1],833748
,AT3G19430,Late embryogenesis abundant protein-related / LEA protein-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178VGJ3],821477
RPP0B,AT3G09200,60S acidic ribosomal protein P0-2 [Source:UniProtKB/Swiss-Prot;Acc:Q42112],820076
,AT1G09520,At1g09520/F14J9_18 [Source:UniProtKB/TrEMBL;Acc:O80535],837478
,AT1G80940,F23A5.30 protein [Source:UniProtKB/TrEMBL;Acc:Q9SAG6],844434
,AT5G23470,Gb [Source:UniProtKB/TrEMBL;Acc:Q9FHL1],832413
,AT3G04360,Calcium-dependent lipid-binding (CaLB domain) family protein [Source:UniProtKB/TrEMBL;Acc:F4J3N4],819591
CHLP,AT1G74470,"Geranylgeranyl diphosphate reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9CA67]",843788
RPS3,ATCG00800,"30S ribosomal protein S3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P56798]",844719
BRG3,AT3G12920,Probable BOI-related E3 ubiquitin-protein ligase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDD1],820477
,AT5G26180,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8GYE8],832687
,AT3G57950,At3g57950 [Source:UniProtKB/TrEMBL;Acc:Q9M2Q3],824964
,AT3G58420,TRAF-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9M2H4],825011
FIS2,AT2G35670,Polycomb group protein FERTILIZATION-INDEPENDENT SEED 2 [Source:UniProtKB/Swiss-Prot;Acc:P0DKJ8],818136
,AT1G72480,Lung seven transmembrane receptor family protein [Source:UniProtKB/TrEMBL;Acc:Q9C9E6],843580
RPL3A,AT2G43030,"50S ribosomal protein L3-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SKX4]",818905
SAMBA,AT1G32310,Protein SAMBA [Source:UniProtKB/Swiss-Prot;Acc:Q9C613],840123
TRZ3,AT1G52160,"tRNase Z TRZ3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8VYS2]",841647
,AT2G14910,MAR-binding filament-like protein [Source:UniProtKB/TrEMBL;Acc:O82329],815980
,AT4G38405,unknown protein; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT4G38405],6240441
PGL2,AT3G49360,Probable 6-phosphogluconolactonase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG70],824098
PIFI,AT3G15840,Post-illumination chlorophyll fluorescence increase [Source:UniProtKB/TrEMBL;Acc:Q9LVZ5],820827
,AT3G25670,Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:F4JA38],822155
CKA2,AT3G50000,Casein kinase II subunit alpha-2 [Source:UniProtKB/Swiss-Prot;Acc:Q08466],824162
,AT3G01660,At3g01660 [Source:UniProtKB/TrEMBL;Acc:Q9SS89],821098
BAM4,AT5G55700,"Inactive beta-amylase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FM68]",835664
,AT4G35610,Zinc finger (C2H2 type) family protein [Source:UniProtKB/TrEMBL;Acc:O81793],829713
PGP9,AT4G18050,P-glycoprotein  9 [Source:TAIR;Acc:AT4G18050],827530
,AT4G03443,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT4G03443],7922463
INT2,AT1G30220,Probable inositol transporter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C757],839902
,AT3G59150,F-box protein At3g59150 [Source:UniProtKB/Swiss-Prot;Acc:Q9LX56],825084
,AT1G24530,F21J9.19 [Source:UniProtKB/TrEMBL;Acc:Q9FYL1],839068
,AT5G03120,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Ha. [Source:TAIR;Acc:AT5G03120],831807
,AT1G59077,B-block-binding subunit of TFIIIC protein [Source:UniProtKB/TrEMBL;Acc:Q94HW6],842231
,AT1G59077,B-block-binding subunit of TFIIIC protein [Source:UniProtKB/TrEMBL;Acc:Q94HW6],842224
,AT1G59077,B-block-binding subunit of TFIIIC protein [Source:UniProtKB/TrEMBL;Acc:Q94HW6],842239
,AT4G22640,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Source:UniProtKB/TrEMBL;Acc:O49645],828360
,AT4G21500,At4g21500 [Source:UniProtKB/TrEMBL;Acc:O65415],828235
,AT4G14272,Putative defensin-like protein 28 [Source:UniProtKB/Swiss-Prot;Acc:P0CAY0],3769851
,AT5G39024,unknown protein; Ha. [Source:TAIR;Acc:AT5G39024],6241092
PAP2,AT1G13900,Probable inactive purple acid phosphatase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMG7],837949
,AT1G31940,At1g31940/F5M6.6 [Source:UniProtKB/TrEMBL;Acc:Q8VYV3],840084
HEMA2,AT1G09940,"Glutamyl-tRNA reductase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P49294]",837528
HSP90-5,AT2G04030,HSP90.5 [Source:UniProtKB/TrEMBL;Acc:A0A178VPV7],814930
TDL1,AT1G32583,TPD1 protein homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q1G3T1],3766880
NFYA9,AT3G20910,Nuclear transcription factor Y subunit A-9 [Source:UniProtKB/Swiss-Prot;Acc:Q945M9],821640
BET9,AT5G14270,Bromodomain and extraterminal domain protein 9 [Source:UniProtKB/TrEMBL;Acc:F4K6Q7],831277
,AT4G40045,Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q940J7],830167
PSBJ,ATCG00550,Photosystem II reaction center protein J [Source:UniProtKB/Swiss-Prot;Acc:P56781],844749
PBL15,AT1G61590,Probable serine/threonine-protein kinase PBL15 [Source:UniProtKB/Swiss-Prot;Acc:Q9SY91],842455
,AT1G03390,F21B7.2 [Source:UniProtKB/TrEMBL;Acc:Q9LR83],838725
,AT1G63170,E3 ubiquitin-protein ligase At1g63170 [Source:UniProtKB/Swiss-Prot;Acc:Q8LDB8],842621
FTRA2,AT5G08410,ferredoxin/thioredoxin reductase subunit A (variable subunit) 2 [Source:TAIR;Acc:AT5G08410],830739
,AT2G03020,Heat shock protein HSP20/alpha crystallin family [Source:UniProtKB/TrEMBL;Acc:Q84X24],814831
,AT5G28810,Domain of unknown function (DUF1985) [Source:TAIR;Acc:AT5G28810],832997
,AT4G11680,"Zinc finger, C3HC4 type (RING finger) family protein [Source:TAIR;Acc:AT4G11680]",826773
,AT5G47229,unknown protein; Ha. [Source:TAIR;Acc:AT5G47229],6240660
,AT1G30060,COP1-interacting protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9C8R5],839885
PAE2,AT1G57590,Pectin acetylesterase 2 [Source:UniProtKB/Swiss-Prot;Acc:F4I839],842135
MAP3KE2,AT3G07980,MAP3K epsilon protein kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFB6],819989
E2FD,AT5G14960,E2F transcription factor-like E2FD [Source:UniProtKB/Swiss-Prot;Acc:Q9LFQ9],831348
,AT4G14390,Ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:F4JVF4],827084
,AT1G29310,SecY protein transport family protein [Source:UniProtKB/TrEMBL;Acc:Q8RWJ5],839805
RPT4B,AT1G45000,26S proteasome regulatory subunit S10B homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q9MAK9],841065
ASA2,AT2G29690,"Anthranilate synthase alpha subunit 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P32069]",817519
,AT4G18570,AT4g18560/F28J12_220 [Source:UniProtKB/TrEMBL;Acc:Q8L7S5],827588
,AT5G52580,RabGAP/TBC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4KG91],835335
ABCG38,AT3G30842,ABC transporter G family member 38 [Source:UniProtKB/Swiss-Prot;Acc:Q7PC85],822863
,AT5G35090,At5g35090 [Source:UniProtKB/TrEMBL;Acc:Q9FYR2],833460
SDH3-1,AT4G32210,"Succinate dehydrogenase subunit 3-2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKI1]",3770570
SDH3-1,AT4G32210,"Succinate dehydrogenase subunit 3-2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P0DKI1]",830819
,AT2G13100,G3Pp5 [Source:UniProtKB/TrEMBL;Acc:A0A178VTZ3],815792
,AT3G55140,Pectate lyase [Source:UniProtKB/TrEMBL;Acc:B3LF89],824680
RACK1C,AT3G18130,Receptor for activated C kinase 1C [Source:UniProtKB/Swiss-Prot;Acc:Q9LV28],821338
WRKY12,AT2G44745,At2g44745 [Source:UniProtKB/TrEMBL;Acc:Q1PEU5],819083
,AT2G38100,proton-dependent oligopeptide transport (POT) family protein [Source:TAIR;Acc:AT2G38100],818388
,AT2G07673,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:ATMG01030.1); Ha. [Source:TAIR;Acc:AT2G07673],NA
