gene_name,ensembl,description,entrezgene
C41G7.6,WBGene00008063,,172787
C41G7.7,WBGene00008064,,183392
npr-18,WBGene00008065,Neuropeptide receptor 18  [Source:UniProtKB/Swiss-Prot;Acc:Q09502],183408
fbxb-65,WBGene00008066,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:Q9XVB8],180268
C43D7.4,WBGene00008067,,183409
sdz-6,WBGene00008068,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:Q9XVB9],183410
C43D7.7,WBGene00008069,,183412
C43D7.8,WBGene00008070,,180267
fbxb-64,WBGene00008071,F-box B protein  [Source:UniProtKB/TrEMBL;Acc:Q7JKV5],3564913
C43F9.4,WBGene00008072,,183414
C43F9.5,WBGene00008073,,183415
nkb-2,WBGene00008074,"Na+/K+ ATPase, Beta subunit  [Source:UniProtKB/TrEMBL;Acc:Q9XUG9]",177950
C43F9.7,WBGene00008075,,183416
lgc-43,WBGene00008076,Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:Q7YTP9],259591
oac-8,WBGene00008077,O-ACyltransferase homolog  [Source:UniProtKB/TrEMBL;Acc:Q7YTP8],3565159
vps-50,WBGene00008078,Related to yeast Vacuolar Protein Sorting factor  [Source:UniProtKB/TrEMBL;Acc:Q18602],183433
C44B9.2,WBGene00008079,,183434
C44B9.3,WBGene00008080,,183435
athp-1,WBGene00008081,AT Hook plus PHD finger transcription factor  [Source:UniProtKB/TrEMBL;Acc:Q18605],176517
com-1,WBGene00008082,Completion Of Meiotic recombination (Budding yeast Com) related  [Source:UniProtKB/TrEMBL;Acc:Q18606],176518
cyp-29A1,WBGene00008083,,NA
C44C10.3,WBGene00008084,,183452
C44C10.4,WBGene00008085,,183453
C44C10.5,WBGene00008086,,183454
C44C10.6,WBGene00008087,,183455
C44C10.7,WBGene00008088,,183456
C44C10.9,WBGene00008089,,3565088
C44C10.10,WBGene00008090,,183458
C44F1.1,WBGene00008091,,183460
gmeb-3,WBGene00008092,GMEB (Glucocorticoid Modulatory Element Binding protein) transcriptional regulator homolog  [Source:UniProtKB/TrEMBL;Acc:Q18624],175487
lron-1,WBGene00008093,ELRR (Extracellular Leucine-Rich Repeat) ONly  [Source:UniProtKB/TrEMBL;Acc:Q93377],181553
C44H4.4,WBGene00008094,,181552
C44H4.6,WBGene00008095,,183461
C44H4.8,WBGene00008096,,259735
ugt-15,WBGene00008097,UDP-glucuronosyltransferase  [Source:UniProtKB/TrEMBL;Acc:Q18629],183462
C44H9.2,WBGene00008098,,NA
C44H9.4,WBGene00008099,,179760
C44H9.5,WBGene00008100,,183464
C44H9.6,WBGene00008101,,183465
C44H9.7,WBGene00008102,,179762
B0395.t1,WBGene00008104,,NA
C45B11.2,WBGene00008105,,179528
C45B11.5,WBGene00008106,,3565384
aspm-1,WBGene00008107,,172746
C46C2.2,WBGene00008110,,177744
C46C2.3,WBGene00008111,,183502
C46C2.4,WBGene00008112,,NA
C46C2.5,WBGene00008113,,177742
C46C2.6,WBGene00008114,,3565282
C46E1.3,WBGene00008116,,181635
gsr-1,WBGene00008117,"Glutathione reductase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q93379]",175467
madf-8,WBGene00008118,MADF domain transcription factor  [Source:UniProtKB/TrEMBL;Acc:Q93381],183517
C46F11.4,WBGene00008119,,175469
C46F11.5,WBGene00008120,,175468
C46F11.6,WBGene00008121,Ubiquitin-like protein  [Source:UniProtKB/TrEMBL;Acc:Q7YX48],259497
C47A4.1,WBGene00008122,,183525
ent-4,WBGene00008123,Equilibrative Nucleoside Transporter  [Source:UniProtKB/TrEMBL;Acc:Q2EEN3],178339
C47A4.3,WBGene00008124,Serine/threonine-protein phosphatase  [Source:UniProtKB/TrEMBL;Acc:Q9U3L7],178340
C47A4.5,WBGene00008125,,183526
sre-21,WBGene00008126,Serpentine receptor class epsilon-21  [Source:UniProtKB/Swiss-Prot;Acc:O45306],183529
ddo-1,WBGene00008127,D-aspartate oxidase 1  [Source:UniProtKB/Swiss-Prot;Acc:O45307],183530
srab-12,WBGene00008128,"Serpentine Receptor, class AB (Class A-like)  [Source:UniProtKB/TrEMBL;Acc:O45308]",183531
C47A10.12,WBGene00008129,,3564980
fbxa-140,WBGene00008130,F-box A protein  [Source:UniProtKB/TrEMBL;Acc:O62104],173166
C47B2.2,WBGene00008131,,3565732
gale-1,WBGene00008132,UDP-GALactose 4-Epimerase  [Source:UniProtKB/TrEMBL;Acc:O62107],173171
efsc-1,WBGene00008133,"Eukaryotic Elongation Factor, SelenoCysteine-tRNA-specific  [Source:UniProtKB/TrEMBL;Acc:O62109]",173172
C47B2.9,WBGene00008134,,173173
B0491.t1,WBGene00008135,,NA
C47D12.2,WBGene00008136,,174789
sfxn-1.4,WBGene00008137,SideroFleXiN (Mitochondrial iron transporter)  [Source:UniProtKB/TrEMBL;Acc:D3KFU4],183547
C47D12.4,WBGene00008138,,183548
C47D12.5,WBGene00008139,,183549
xpf-1,WBGene00008140,(Xeroderma Pigmentosum group F) DNA repair gene homolog  [Source:UniProtKB/TrEMBL;Acc:G5EBZ1],174793
C47E8.1,WBGene00008141,,183550
C47E8.3,WBGene00008142,,183552
C47E8.4,WBGene00008143,Protein FAM50 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q18691],179970
gasr-8,WBGene00008144,GAS (Human Growth Arrest-Specific) Related  [Source:UniProtKB/TrEMBL;Acc:Q18689],183553
set-5,WBGene00008145,SET (Trithorax/polycomb) domain containing  [Source:UniProtKB/TrEMBL;Acc:K8ESG9],179973
C47E8.9,WBGene00008146,,3565778
C47E12.2,WBGene00008147,,177858
C47E12.3,WBGene00008148,"alpha-1,2-Mannosidase  [Source:UniProtKB/TrEMBL;Acc:Q18679]",177857
pyp-1,WBGene00008149,Probable inorganic pyrophosphatase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q18680],177856
mam-2,WBGene00008150,"MAM (Meprin, A5-protein, PTPmu) domain protein  [Source:UniProtKB/TrEMBL;Acc:Q8I4M2]",177854
C47E12.7,WBGene00008151,Ribosomal RNA processing protein 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q18674],177853
C47E12.9,WBGene00008152,,183555
C47E12.10,WBGene00008153,,183556
C47E12.11,WBGene00008154,,183557
C47E12.12,WBGene00008155,,3565389
C47E12.13,WBGene00008156,,3565731
C47F8.1,WBGene00008157,,173107
nhr-165,WBGene00008158,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:O62112],183558
C47F8.3,WBGene00008159,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:G5ECA6],183559
glct-4,WBGene00008160,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase  [Source:UniProtKB/TrEMBL;Acc:O62113],183560
C47F8.5,WBGene00008161,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:O62114],183561
C47F8.6,WBGene00008162,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:O62115],183562
C47F8.7,WBGene00008163,,183563
C47G2.3,WBGene00008164,Mitochondrial import inner membrane translocase subunit tim-22  [Source:UniProtKB/Swiss-Prot;Acc:Q9NAQ9],174722
C47G2.4,WBGene00008165,LMBR1 domain-containing protein 2 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q18695],174724
saps-1,WBGene00008166,SAPS (Phosphatase associated) domain protein  [Source:UniProtKB/TrEMBL;Acc:Q18696],174725
acox-1.5,WBGene00008167,Probable peroxisomal acyl-coenzyme A oxidase 5  [Source:UniProtKB/Swiss-Prot;Acc:P34355],176353
C48B4.3,WBGene00008168,,183565
C48B4.6,WBGene00008169,,183566
C48B4.7,WBGene00008170,,176350
C48B4.8,WBGene00008171,,176351
C48B4.9,WBGene00008172,,183567
C48B4.10,WBGene00008173,,183568
C48B4.11,WBGene00008174,,183569
C48B4.12,WBGene00008175,,176354
C48B4.13,WBGene00008176,,3565754
C48D1.1,WBGene00008177,,178271
C48D1.5,WBGene00008178,,3564995
B0491.t2,WBGene00008179,,NA
C48D5.3,WBGene00008180,,3564935
rin-1,WBGene00008183,RIN (Ras/Rab INteractor) homolog  [Source:UniProtKB/TrEMBL;Acc:I7J4D1],3565509
C49A1.1,WBGene00008184,,183585
best-10,WBGene00008185,Bestrophin homolog  [Source:UniProtKB/TrEMBL;Acc:A0A131MB99],183586
best-11,WBGene00008186,Bestrophin homolog  [Source:UniProtKB/TrEMBL;Acc:O17671],173292
C49A1.5,WBGene00008187,,183587
clec-115,WBGene00008188,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O17672],183588
clec-114,WBGene00008190,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O17678],183590
C49A1.10,WBGene00008191,,183591
C49C3.2,WBGene00008192,,NA
C49C3.3,WBGene00008193,,NA
C49C3.4,WBGene00008194,,178513
ceh-88,WBGene00008195,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL;Acc:Q9XUG3],178514
C49C3.6,WBGene00008196,,178515
C49C3.7,WBGene00008197,,178516
C49C3.8,WBGene00008198,,178517
C49C3.9,WBGene00008199,,178519
C49C3.10,WBGene00008200,,178518
C49C3.11,WBGene00008201,,178520
clec-197,WBGene00008202,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q9XUG1],178521
clec-198,WBGene00008203,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:Q9XUF4],183598
C49C3.15,WBGene00008204,,183600
sams-1,WBGene00008205,Probable S-adenosylmethionine synthase 1  [Source:UniProtKB/Swiss-Prot;Acc:O17680],181370
set-6,WBGene00008206,SET (Trithorax/polycomb) domain containing  [Source:UniProtKB/TrEMBL;Acc:O17679],181371
C49F5.3,WBGene00008207,,183612
nhr-167,WBGene00008208,Nuclear hormone receptor family member nhr-167  [Source:UniProtKB/Swiss-Prot;Acc:O17683],183613
C49F5.5,WBGene00008209,,183614
C49F5.6,WBGene00008210,,181372
C49F5.7,WBGene00008211,,183615
C49F5.8,WBGene00008212,,259728
C49F8.1,WBGene00008213,,183617
gem-1,WBGene00008214,Gon-2 Extragenic Modifier  [Source:UniProtKB/TrEMBL;Acc:Q18712],181458
C49F8.3,WBGene00008215,,181459
mec-19,WBGene00008216,,183626
C50B6.1,WBGene00008217,,183632
nasp-2,WBGene00008218,NASP (Human Nuclear Autoantigenic Sperm Protein) homolog  [Source:UniProtKB/TrEMBL;Acc:O17687],179810
C50B6.3,WBGene00008219,,179811
C50B6.7,WBGene00008220,Alpha-amylase  [Source:UniProtKB/TrEMBL;Acc:P91982],179813
nhr-168,WBGene00008221,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:P91983],353455
C50B6.9,WBGene00008222,,183636
lgc-48,WBGene00008223,Ligand-Gated ion Channel  [Source:UniProtKB/TrEMBL;Acc:P91985],183638
C50B8.1,WBGene00008224,,179840
nuaf-1,WBGene00008225,"Probable complex I intermediate-associated protein 30, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q18726]",183640
C50B8.4,WBGene00008226,,179842
C50B8.5,WBGene00008227,,179843
C50B8.6,WBGene00008228,,3565404
C50F4.1,WBGene00008229,,179333
pfk-1.2,WBGene00008230,ATP-dependent 6-phosphofructokinase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q27483],179335
tag-329,WBGene00008231,,183677
C50F4.4,WBGene00008232,,183678
C50F4.8,WBGene00008233,,179332
C50F4.9,WBGene00008234,,183680
C50F4.10,WBGene00008235,,179334
C50F4.12,WBGene00008236,,179336
nstp-10,WBGene00008237,GDP-fucose transporter  [Source:UniProtKB/Swiss-Prot;Acc:Q968A5],179342
C50F4.16,WBGene00008238,,179337
fshr-1,WBGene00008239,FSHR (Mammalian follicle stimulating hormone receptor) homolog; Leucine-rich repeat-containing G protein-coupled receptor  [Source:UniProtKB/TrEMBL;Acc:G5EG04],179381
C50H2.4,WBGene00008240,,183688
C50H2.5,WBGene00008241,,183689
ceh-75,WBGene00008242,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL;Acc:Q18764],183690
C50H2.7,WBGene00008243,,183691
fipr-11,WBGene00008244,FIP (Fungus-Induced Protein) Related  [Source:UniProtKB/TrEMBL;Acc:Q8WQG0],260084
fipr-10,WBGene00008245,FIP (Fungus-Induced Protein) Related  [Source:UniProtKB/TrEMBL;Acc:Q7YX54],3565989
C50H2.13,WBGene00008246,,259642
srsx-26,WBGene00008247,"Serpentine Receptor, class SX  [Source:UniProtKB/TrEMBL;Acc:Q18768]",183703
srsx-27,WBGene00008248,"Serpentine Receptor, class SX  [Source:UniProtKB/TrEMBL;Acc:Q18766]",183704
srsx-28,WBGene00008249,"Serpentine Receptor, class SX  [Source:UniProtKB/TrEMBL;Acc:Q18770]",183705
srsx-29,WBGene00008250,"Serpentine Receptor, class SX  [Source:UniProtKB/TrEMBL;Acc:Q18769]",183706
srsx-30,WBGene00008251,"Serpentine Receptor, class SX  [Source:UniProtKB/TrEMBL;Acc:Q18767]",183707
C51E3.6,WBGene00008252,,183708
C51E3.8,WBGene00008253,,NA
C51E3.9,WBGene00008254,,266923
C51E3.10,WBGene00008255,,3564871
glb-12,WBGene00008256,GLoBin related  [Source:UniProtKB/TrEMBL;Acc:Q09514],174655
C52A11.3,WBGene00008257,PDZ domain-containing protein C52A11.3  [Source:UniProtKB/Swiss-Prot;Acc:Q09284],183712
mans-2,WBGene00008258,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase C52E4.5  [Source:UniProtKB/Swiss-Prot;Acc:Q18788]",179642
C52E4.7,WBGene00008259,,183728
C52G5.2,WBGene00008260,,181420
C52G5.3,WBGene00008261,,3565528
ril-1,WBGene00008262,RNAi-Induced Longevity  [Source:UniProtKB/TrEMBL;Acc:O17694],179958
C53A5.2,WBGene00008263,,179957
kcnl-4,WBGene00008265,"KCNN (Potassium K ChaNNel, calcium activated)-Like  [Source:UniProtKB/TrEMBL;Acc:O17697]",183736
C53A5.6,WBGene00008266,,183737
C53A5.9,WBGene00008267,,183739
srt-32,WBGene00008268,"Serpentine Receptor, class T  [Source:UniProtKB/TrEMBL;Acc:O17701]",183740
C53A5.11,WBGene00008269,,183741
C53A5.13,WBGene00008270,,179961
C53B4.1,WBGene00008271,,183742
C53B4.2,WBGene00008272,,353430
C53B4.3,WBGene00008273,,177714
C53B4.4,WBGene00008274,,177716
nstp-1,WBGene00008275,Nucleotide Sugar TransPorter family  [Source:UniProtKB/TrEMBL;Acc:X5M5W6],183743
mltn-12,WBGene00008277,MLt-TeN (Mlt-10) related  [Source:UniProtKB/TrEMBL;Acc:G5EG70],177718
npr-10,WBGene00008278,NeuroPeptide Receptor family  [Source:UniProtKB/TrEMBL;Acc:Q6EUU1],183747
C53C7.3,WBGene00008279,,183748
acc-2,WBGene00008280,Acetylcholine-gated Chloride Channel  [Source:UniProtKB/TrEMBL;Acc:Q18812],183758
C53D6.4,WBGene00008281,,183759
C53D6.5,WBGene00008282,,NA
C53D6.6,WBGene00008283,,177720
C53D6.7,WBGene00008284,Galectin  [Source:UniProtKB/TrEMBL;Acc:Q18813],183761
C53D6.8,WBGene00008285,,3564864
C54C6.4,WBGene00008286,,183766
C54C6.5,WBGene00008287,,183767
C54C6.6,WBGene00008288,Cilia- and flagella-associated protein 20  [Source:UniProtKB/Swiss-Prot;Acc:Q86D25],353416
nhr-169,WBGene00008289,Nuclear hormone receptor family member nhr-169  [Source:UniProtKB/Swiss-Prot;Acc:O17706],183768
bgnt-1.8,WBGene00008290,"B3GNT1, Beta-1,3-N-acetylGucosamiNylTransferase 1, homolog  [Source:UniProtKB/TrEMBL;Acc:O02230]",183769
C54C8.3,WBGene00008291,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:O02231],183770
C54C8.4,WBGene00008292,,173112
glct-5,WBGene00008293,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase  [Source:UniProtKB/TrEMBL;Acc:O17708],183771
clec-11,WBGene00008294,C-type LECtin  [Source:UniProtKB/TrEMBL;Acc:O17705],183773
nlp-39,WBGene00008295,Neuropeptide-Like Protein  [Source:UniProtKB/TrEMBL;Acc:O17707],183774
cdr-2,WBGene00008296,CaDmium Responsive; Cadmium-inducible lysosomal protein CDR-2  [Source:UniProtKB/TrEMBL;Acc:G5ECX9],183779
cdr-3,WBGene00008297,CaDmium Responsive  [Source:UniProtKB/TrEMBL;Acc:Q18832],183780
C54D10.3,WBGene00008298,,179704
C54D10.4,WBGene00008299,,183781
C54D10.5,WBGene00008300,,183782
pals-39,WBGene00008301,Protein containing ALS2cr12 (ALS2CR12) domain  [Source:UniProtKB/TrEMBL;Acc:B6EU64],183784
pals-38,WBGene00008302,Protein containing ALS2cr12 (ALS2CR12) domain  [Source:UniProtKB/TrEMBL;Acc:Q18826],183785
C54D10.9,WBGene00008303,,183786
C54D10.10,WBGene00008304,,183787
C54E10.1,WBGene00008306,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:O45312],183791
ncs-5,WBGene00008307,Neuronal Calcium Sensor family  [Source:UniProtKB/TrEMBL;Acc:O45313],183792
C54E10.3,WBGene00008308,,183793
nhr-170,WBGene00008309,Nuclear Hormone Receptor family  [Source:UniProtKB/TrEMBL;Acc:O45315],183795
C54E10.6,WBGene00008310,,180228
rskn-2,WBGene00008311,Putative ribosomal protein S6 kinase alpha-2  [Source:UniProtKB/Swiss-Prot;Acc:Q18846],172581
C54G4.2,WBGene00008312,,172580
C54G4.3,WBGene00008313,,183812
C54G4.4,WBGene00008314,,172579
C54G4.5,WBGene00008315,,172578
dod-18,WBGene00008316,Downstream Of DAF-16 (Regulated by DAF-16)  [Source:UniProtKB/TrEMBL;Acc:Q18851],183813
C54G4.7,WBGene00008317,,3565589
C54G4.9,WBGene00008318,,172583
C54G10.1,WBGene00008319,,183818
slc-25A29,WBGene00008320,SLC (SoLute Carrier) homolog  [Source:UniProtKB/TrEMBL;Acc:Q8I4M0],179969
C55A1.1,WBGene00008321,,183822
C55A1.4,WBGene00008322,,183825
C55A1.4,WBGene00008322,,183828
C55A1.6,WBGene00008323,,183827
C55A1.7,WBGene00008324,,183825
C55A1.7,WBGene00008324,,183828
C55A1.9,WBGene00008325,,183830
C55A1.11,WBGene00008326,,183823
srz-44,WBGene00008327,"Serpentine Receptor, class Z  [Source:UniProtKB/TrEMBL;Acc:Q7YTQ2]",3565821
srz-43,WBGene00008328,"Serpentine Receptor, class Z  [Source:UniProtKB/TrEMBL;Acc:Q3S1I4]",3565266
C55A1.15,WBGene00008329,,3564814
C55A6.1,WBGene00008330,,179580
ttll-5,WBGene00008331,Tubulin Tyrosine Ligase Like  [Source:UniProtKB/TrEMBL;Acc:E9P886],179582
C55A6.3,WBGene00008332,,183832
C55A6.4,WBGene00008333,,183833
sdz-8,WBGene00008334,SKN-1 Dependent Zygotic transcript  [Source:UniProtKB/TrEMBL;Acc:P90780],183834
C55A6.6,WBGene00008335,,183835
C55A6.7,WBGene00008336,,183836
C55A6.8,WBGene00008337,,NA
pafo-1,WBGene00008338,RNA polymerase II-associated factor 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:P90783],179583
C55A6.10,WBGene00008339,,179581
C55A6.11,WBGene00008340,,3565906
ttr-44,WBGene00008341,TransThyretin-Related family domain  [Source:UniProtKB/TrEMBL;Acc:E3W741],179835
frpr-5,WBGene00008342,FMRFamide Peptide Receptor family  [Source:UniProtKB/TrEMBL;Acc:K8F7R9],183856
C56A3.4,WBGene00008343,,179836
C56A3.5,WBGene00008344,,183857
C56A3.6,WBGene00008345,,179837
C56A3.8,WBGene00008346,,179839
C56G7.3,WBGene00008348,ELMO domain-containing protein C56G7.3  [Source:UniProtKB/Swiss-Prot;Acc:Q09292],175439
CE7X_3.1,WBGene00008349,,NA
CE7X_3.2,WBGene00008350,,NA
cTel7X.1,WBGene00008351,,NA
fbxa-6,WBGene00008352,F-box A protein  [Source:UniProtKB/TrEMBL;Acc:A4F303],183881
D1025.1,WBGene00008353,,181547
gcsh-1,WBGene00008354,Glycine cleavage system H protein  [Source:UniProtKB/TrEMBL;Acc:O62122],183902
fbxa-141,WBGene00008355,F-box A protein  [Source:UniProtKB/TrEMBL;Acc:O62123],183903
nspc-20,WBGene00008356,"Nematode Specific Peptide family, group C  [Source:UniProtKB/TrEMBL;Acc:G5ECP8]",181549
nspc-16,WBGene00008357,"Nematode Specific Peptide family, group C  [Source:UniProtKB/TrEMBL;Acc:G5ECP8]",183904
nspc-18,WBGene00008358,"Nematode Specific Peptide family, group C  [Source:UniProtKB/TrEMBL;Acc:Q8MQ91]",259734
nspc-17,WBGene00008359,"Nematode Specific Peptide family, group C  [Source:UniProtKB/TrEMBL;Acc:G5ECN6]",181548
nspc-19,WBGene00008360,"Nematode Specific Peptide family, group C  [Source:UniProtKB/TrEMBL;Acc:G5ECN6]",3565534
D1043.1,WBGene00008361,,174777
cfim-2,WBGene00008362,Cleavage Factor IM (CFIm) homolog  [Source:UniProtKB/TrEMBL;Acc:C1P629],177710
D1046.2,WBGene00008363,,183908
slc-25A26,WBGene00008364,SLC (SoLute Carrier) homolog  [Source:UniProtKB/TrEMBL;Acc:Q18934],177711
D1046.4,WBGene00008365,,183909
tpra-1,WBGene00008366,Transmembrane protein adipocyte-associated 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q18936],259586
D1053.2,WBGene00008367,"Histone-lysine N-methyltransferase, H3 lysine-79 specific  [Source:UniProtKB/TrEMBL;Acc:Q18939]",183912
D1053.3,WBGene00008368,,183913
D1053.4,WBGene00008369,,3565729
D1054.1,WBGene00008370,,179492
D1054.3,WBGene00008371,,179494
D1054.5,WBGene00008372,,183914
D1054.6,WBGene00008373,,NA
clec-220,WBGene00008374,,NA
D1054.8,WBGene00008375,,183917
D1054.9,WBGene00008376,,179495
D1054.10,WBGene00008377,,179496
ule-3,WBGene00008378,Uterine Lumin Expressed/locailized  [Source:UniProtKB/TrEMBL;Acc:Q18947],179497
secs-1,WBGene00008379,O-phosphoseryl-tRNA(Sec) selenium transferase  [Source:UniProtKB/Swiss-Prot;Acc:Q18953],179498
prp-38,WBGene00008380,Yeast PRP (Splicing factor) related  [Source:UniProtKB/TrEMBL;Acc:Q18942],179499
D1081.3,WBGene00008381,,183927
D1081.4,WBGene00008382,,183928
D1081.5,WBGene00008383,,183929
D1081.6,WBGene00008384,,183930
D1081.7,WBGene00008385,,172638
cdc-5L,WBGene00008386,Cell Division Cycle related  [Source:UniProtKB/TrEMBL;Acc:G5EFC4],172639
D1081.9,WBGene00008387,,172637
D1086.1,WBGene00008388,,179909
D1086.2,WBGene00008389,,183931
D1086.3,WBGene00008390,,179907
D1086.5,WBGene00008392,,183933
D1086.6,WBGene00008393,,179904
D1086.7,WBGene00008394,,183934
D1086.8,WBGene00008395,,179908
D1086.9,WBGene00008396,,179910
D2005.1,WBGene00008397,,172543
D2005.3,WBGene00008398,,183935
D2005.4,WBGene00008399,,172545
drh-3,WBGene00008400,Dicer Related Helicase  [Source:UniProtKB/TrEMBL;Acc:Q93413],172546
D2005.6,WBGene00008401,,183936
wdfy-2,WBGene00008402,WD repeat and FYVE domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q18964],174475
csa-1,WBGene00008403,Cockayne Syndrome complementation group A homolog  [Source:UniProtKB/TrEMBL;Acc:Q18963],174474
D2013.6,WBGene00008404,,174477
ttll-12,WBGene00008405,Tubulin--tyrosine ligase-like protein 12  [Source:UniProtKB/Swiss-Prot;Acc:Q09512],174480
D2023.3,WBGene00008407,,183945
D2023.4,WBGene00008408,,183946
mpst-1,WBGene00008409,Putative thiosulfate sulfurtransferase mpst-1  [Source:UniProtKB/Swiss-Prot;Acc:O17730],179617
D2023.6,WBGene00008410,,179618
mans-1,WBGene00008411,"alpha-1,2-Mannosidase  [Source:UniProtKB/TrEMBL;Acc:P90787]",172510
D2030.2,WBGene00008412,,172511
D2030.3,WBGene00008413,,172512
D2030.4,WBGene00008414,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7  [Source:UniProtKB/Swiss-Prot;Acc:P90789],172513
mce-1,WBGene00008415,Methylmalonyl-CoA Epimerase; Mitochondrial methylmalonyl-CoA epimerase  [Source:UniProtKB/TrEMBL;Acc:G5EEG4],172514
D2030.7,WBGene00008417,,172516
D2030.8,WBGene00008418,,172517
wdr-23,WBGene00008419,DDB1- and CUL4-associated factor 11 homolog  [Source:UniProtKB/Swiss-Prot;Acc:P90794],172518
D2030.11,WBGene00008420,,266841
D2030.12,WBGene00008421,,3565410
D2045.2,WBGene00008422,,176464
D2045.5,WBGene00008423,,183952
D2045.7,WBGene00008424,,183953
D2045.8,WBGene00008425,,176468
D2045.9,WBGene00008426,,3565069
atg-10,WBGene00008427,AuTophaGy (Yeast Atg homolog)  [Source:UniProtKB/TrEMBL;Acc:Q18991],183959
eif-2Bepsilon,WBGene00008428,Eukaryotic Initiation Factor  [Source:UniProtKB/TrEMBL;Acc:Q18994],174387
etc-1,WBGene00008429,E3 ubiquitin-protein ligase etc-1  [Source:UniProtKB/Swiss-Prot;Acc:O17736],174388
hgap-2,WBGene00008430,Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL;Acc:A0A1I6CM55],3564922
piga-1,WBGene00008431,PhosphatidylInositol-Glycan biosynthesis class A protein  [Source:UniProtKB/TrEMBL;Acc:Q18993],174386
D2085.7,WBGene00008432,,183960
marc-2,WBGene00008433,MARCH (Membrane-Associated Ring finger (C3HC4)) homolog  [Source:UniProtKB/TrEMBL;Acc:Q18997],183961
D2089.3,WBGene00008434,,NA
glna-2,WBGene00008435,Putative glutaminase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q19013],174282
DH11.2,WBGene00008436,,174283
DH11.5,WBGene00008438,,3565199
mfb-1,WBGene00008439,MAFBx (F-box) protein homolog  [Source:UniProtKB/TrEMBL;Acc:O45323],183975
DY3.8,WBGene00008440,,259387
usp-50,WBGene00008441,Ubiquitin Specific Protease  [Source:UniProtKB/TrEMBL;Acc:G5EBW2],180175
E01B7.2,WBGene00008442,,183980
pde-3,WBGene00008443,"Probable 3',5'-cyclic phosphodiesterase pde-3  [Source:UniProtKB/Swiss-Prot;Acc:Q8I0P7]",183981
tbc-14,WBGene00008444,TBC (Tre-2/Bub2/Cdc16) domain family  [Source:UniProtKB/TrEMBL;Acc:A0A168H1X0],174986
