gene_name,ensembl,description,entrezgene
BX950855.1,ENSDARG00000103815,,NA
hoxb10a,ENSDARG00000011579,homeobox B10a [Source:ZFIN;Acc:ZDB-GENE-000328-2],58056
pih1d3,ENSDARG00000038612,PIH1 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040722-2],432386
aldh16a1,ENSDARG00000037935,"aldehyde dehydrogenase 16 family, member A1 [Source:ZFIN;Acc:ZDB-GENE-070112-2062]",492710
si:dkey-7j14.6,ENSDARG00000090552,si:dkey-7j14.6 [Source:ZFIN;Acc:ZDB-GENE-030131-8466],556585
rmdn1,ENSDARG00000074507,regulator of microtubule dynamics 1 [Source:ZFIN;Acc:ZDB-GENE-070928-17],558162
cox6a1,ENSDARG00000022438,cytochrome c oxidase subunit 6A1 [Source:ZFIN;Acc:ZDB-GENE-030131-7715],335774
CU137681.3,ENSDARG00000097694,,NA
zak,ENSDARG00000044615,sterile alpha motif and leucine zipper containing kinase AZK [Source:ZFIN;Acc:ZDB-GENE-070912-386],405768
cox4i1l,ENSDARG00000012388,"cytochrome c oxidase subunit 4I1, like [Source:ZFIN;Acc:ZDB-GENE-130814-2]",402880
krtcap2,ENSDARG00000070386,keratinocyte associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-060825-91],751643
hs6st1a,ENSDARG00000054754,heparan sulfate 6-O-sulfotransferase 1a [Source:ZFIN;Acc:ZDB-GENE-050524-1],553162
atxn2l,ENSDARG00000011597,ataxin 2-like [Source:ZFIN;Acc:ZDB-GENE-030131-3246],324525
znf576.2,ENSDARG00000078164,"zinc finger protein 576, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1738]",563587
eef1akmt1,ENSDARG00000040584,EEF1A lysine methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2551],404619
mybphb,ENSDARG00000003081,myosin binding protein Hb [Source:ZFIN;Acc:ZDB-GENE-030131-9794],321053
perp,ENSDARG00000063572,"PERP, TP53 apoptosis effector [Source:ZFIN;Acc:ZDB-GENE-050104-1]",494479
CR556696.1,ENSDARG00000096558,,NA
akirin1,ENSDARG00000039969,akirin 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2178],406432
dusp28,ENSDARG00000059695,dual specificity phosphatase 28 [Source:ZFIN;Acc:ZDB-GENE-131127-257],100005205
p2rx5,ENSDARG00000004455,"purinergic receptor P2X, ligand-gated ion channel, 5 [Source:ZFIN;Acc:ZDB-GENE-030319-5]",373879
mief2,ENSDARG00000002377,mitochondrial elongation factor 2 [Source:ZFIN;Acc:ZDB-GENE-060929-864],767710
slc2a15a,ENSDARG00000029894,"solute carrier family 2 (facilitated glucose transporter), member 15a [Source:ZFIN;Acc:ZDB-GENE-060531-109]",394245
si:ch73-189n23.1,ENSDARG00000086247,si:ch73-189n23.1 [Source:ZFIN;Acc:ZDB-GENE-070705-217],100126117
pla2g1b,ENSDARG00000009153,"phospholipase A2, group IB (pancreas) [Source:ZFIN;Acc:ZDB-GENE-070117-1]",571738
wdr92,ENSDARG00000037334,WD repeat domain 92 [Source:ZFIN;Acc:ZDB-GENE-050417-93],550284
morc2,ENSDARG00000028539,MORC family CW-type zinc finger 2 [Source:ZFIN;Acc:ZDB-GENE-040822-40],445488
nhlrc2,ENSDARG00000089581,NHL repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-100318-2],100535163
bmp6,ENSDARG00000015686,bone morphogenetic protein 6 [Source:ZFIN;Acc:ZDB-GENE-050306-42],503761
rprm3,ENSDARG00000092792,"reprimo, TP53 dependent G2 arrest mediator homolog 3 [Source:ZFIN;Acc:ZDB-GENE-040718-123]",436699
jagn1a,ENSDARG00000041071,jagunal homolog 1a [Source:ZFIN;Acc:ZDB-GENE-041010-80],449830
CR626907.3,ENSDARG00000097504,alpha-2-macroglobulin-like [Source:NCBI gene;Acc:100006868],100006868
tead1b,ENSDARG00000059483,TEA domain family member 1b [Source:ZFIN;Acc:ZDB-GENE-091013-5],100006454
traf5,ENSDARG00000017240,Tnf receptor-associated factor 5 [Source:ZFIN;Acc:ZDB-GENE-071120-3],563887
mdm2,ENSDARG00000033443,"MDM2 oncogene, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-990415-153]",30637
trim71,ENSDARG00000075593,"tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]",561754
itih1,ENSDARG00000055053,inter-alpha-trypsin inhibitor heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-130530-650],564761
BX248501.1,ENSDARG00000074519,,NA
si:ch211-170d8.5,ENSDARG00000046142,si:ch211-170d8.5 [Source:ZFIN;Acc:ZDB-GENE-081105-120],100000463
hrasls,ENSDARG00000100021,HRAS-like suppressor [Source:ZFIN;Acc:ZDB-GENE-040718-330],436863
acsbg1,ENSDARG00000062077,acyl-CoA synthetase bubblegum family member 1 [Source:ZFIN;Acc:ZDB-GENE-110914-219],100006023
lbx1a,ENSDARG00000018321,ladybird homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-040724-40],564103
col4a2,ENSDARG00000104110,"collagen, type IV, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-070725-3]",553355
dennd5b,ENSDARG00000003789,DENN/MADD domain containing 5B [Source:ZFIN;Acc:ZDB-GENE-030131-2248],323528
gja8b,ENSDARG00000015076,gap junction protein alpha 8 paralog b [Source:ZFIN;Acc:ZDB-GENE-010607-3],114403
si:dkeyp-100h4.4,ENSDARG00000096064,si:dkeyp-100h4.4 [Source:ZFIN;Acc:ZDB-GENE-110914-147],NA
zgc:153920,ENSDARG00000070041,zgc:153920 [Source:ZFIN;Acc:ZDB-GENE-061013-702],768181
mfsd4aa,ENSDARG00000023768,major facilitator superfamily domain containing 4Aa [Source:ZFIN;Acc:ZDB-GENE-040426-1643],393503
pkig,ENSDARG00000086471,"protein kinase (cAMP-dependent, catalytic) inhibitor gamma [Source:ZFIN;Acc:ZDB-GENE-050302-97]",503808
CR762431.1,ENSDARG00000092448,,NA
tbc1d24,ENSDARG00000069339,"TBC1 domain family, member 24 [Source:ZFIN;Acc:ZDB-GENE-050809-65]",100536073
mtg2,ENSDARG00000063574,mitochondrial ribosome-associated GTPase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2209],100001905
pole4,ENSDARG00000013016,"polymerase (DNA-directed), epsilon 4, accessory subunit [Source:ZFIN;Acc:ZDB-GENE-050522-309]",553610
BX681417.25,ENSDARG00000116509,,NA
glis1a,ENSDARG00000068580,GLIS family zinc finger 1a [Source:ZFIN;Acc:ZDB-GENE-070912-8],101883139
BX950184.1,ENSDARG00000093030,,NA
cdh18a,ENSDARG00000061371,"cadherin 18, type 2a [Source:ZFIN;Acc:ZDB-GENE-060929-316]",767768
slc35f6,ENSDARG00000016745,"solute carrier family 35, member F6 [Source:ZFIN;Acc:ZDB-GENE-040718-297]",436832
soga1,ENSDARG00000063075,"suppressor of glucose, autophagy associated 1 [Source:ZFIN;Acc:ZDB-GENE-090313-188]",797906
pde6c,ENSDARG00000100397,"phosphodiesterase 6C, cGMP-specific, cone, alpha prime [Source:ZFIN;Acc:ZDB-GENE-040426-1664]",393845
gpr183b,ENSDARG00000074302,G protein-coupled receptor 183b [Source:ZFIN;Acc:ZDB-GENE-081031-74],100150688
pex19,ENSDARG00000004891,peroxisomal biogenesis factor 19 [Source:ZFIN;Acc:ZDB-GENE-050417-424],324778
rpp14,ENSDARG00000011152,ribonuclease P/MRP 14 subunit [Source:ZFIN;Acc:ZDB-GENE-050522-182],553721
riok1,ENSDARG00000016399,RIO kinase 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-040426-1927],406268
pgfb,ENSDARG00000076767,placental growth factor b [Source:ZFIN;Acc:ZDB-GENE-131127-445],557468
serpinb1l3,ENSDARG00000014556,"serpin peptidase inhibitor, clade B (ovalbumin), member 1, like 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7059]",335119
si:ch211-62a1.4,ENSDARG00000098440,si:ch211-62a1.4 [Source:ZFIN;Acc:ZDB-GENE-141222-41],NA
BX663499.1,ENSDARG00000093778,,NA
ubac2,ENSDARG00000093065,UBA domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-070112-2122],556047
ccl20b,ENSDARG00000094511,chemokine (C-C motif) ligand 20b [Source:ZFIN;Acc:ZDB-GENE-091204-95],563152
gata2b,ENSDARG00000009094,GATA binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-040718-440],436962
asap1a,ENSDARG00000029463,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1a [Source:ZFIN;Acc:ZDB-GENE-070912-129]",100170829
arl2,ENSDARG00000069496,ADP-ribosylation factor-like 2 [Source:ZFIN;Acc:ZDB-GENE-041010-19],449774
si:ch73-308l14.2,ENSDARG00000087555,si:ch73-308l14.2 [Source:ZFIN;Acc:ZDB-GENE-141219-12],100329277
ttpal,ENSDARG00000070644,tocopherol (alpha) transfer protein-like [Source:ZFIN;Acc:ZDB-GENE-030131-296],321577
rps26,ENSDARG00000037071,ribosomal protein S26 [Source:ZFIN;Acc:ZDB-GENE-030131-8606],336662
BX681417.24,ENSDARG00000116470,,NA
hes2.1,ENSDARG00000074897,"hes family bHLH transcription factor 2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-081104-104]",559147
gfpt2,ENSDARG00000044094,glutamine-fructose-6-phosphate transaminase 2 [Source:ZFIN;Acc:ZDB-GENE-071113-1],569945
emc8,ENSDARG00000017093,ER membrane protein complex subunit 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2692],406679
tjp2b,ENSDARG00000023443,tight junction protein 2b (zona occludens 2) [Source:ZFIN;Acc:ZDB-GENE-040718-58],436639
tjp2b,ENSDARG00000023443,tight junction protein 2b (zona occludens 2) [Source:ZFIN;Acc:ZDB-GENE-040718-58],103911473
trdj1,ENSDARG00000098938,T-cell receptor delta joining 1 [Source:ZFIN;Acc:ZDB-GENE-170601-6],NA
AL928716.1,ENSDARG00000096695,,NA
CR385026.2,ENSDARG00000097922,,NA
BX957326.3,ENSDARG00000097461,,NA
rgs18,ENSDARG00000036106,regulator of G protein signaling 18 [Source:ZFIN;Acc:ZDB-GENE-061013-722],768164
dclre1a,ENSDARG00000091768,"DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-050522-124]",324964
tmem82,ENSDARG00000097606,transmembrane protein 82 [Source:ZFIN;Acc:ZDB-GENE-131127-584],568809
trdj2,ENSDARG00000099028,T-cell receptor delta joining 2 [Source:ZFIN;Acc:ZDB-GENE-170601-7],NA
CR769772.3,ENSDARG00000095230,,NA
ttbk2b,ENSDARG00000043026,tau tubulin kinase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8246],569881
BX511142.1,ENSDARG00000099086,,NA
acat2,ENSDARG00000007127,acetyl-CoA acetyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-990714-22],30643
si:ch211-132g1.4,ENSDARG00000095102,si:ch211-132g1.4 [Source:ZFIN;Acc:ZDB-GENE-090313-26],101884500
irf4a,ENSDARG00000006560,interferon regulatory factor 4a [Source:ZFIN;Acc:ZDB-GENE-070912-330],100002070
wnt9b,ENSDARG00000037889,"wingless-type MMTV integration site family, member 9B [Source:ZFIN;Acc:ZDB-GENE-080201-1]",565677
olig4,ENSDARG00000052610,oligodendrocyte transcription factor 4 [Source:ZFIN;Acc:ZDB-GENE-030131-3580],324857
kctd8,ENSDARG00000067507,potassium channel tetramerization domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-060117-3],568933
CT027551.1,ENSDARG00000097357,,NA
rbck1,ENSDARG00000031954,RanBP-type and C3HC4-type zinc finger containing 1 [Source:ZFIN;Acc:ZDB-GENE-040704-3],431715
znfl1b,ENSDARG00000075996,zinc finger-like gene 1b [Source:ZFIN;Acc:ZDB-GENE-110131-6],795031
zgc:64022,ENSDARG00000070705,zgc:64022 [Source:ZFIN;Acc:ZDB-GENE-040426-1340],393336
si:ch211-69b22.5,ENSDARG00000099621,si:ch211-69b22.5 [Source:ZFIN;Acc:ZDB-GENE-141216-348],NA
idh3b,ENSDARG00000044753,isocitrate dehydrogenase 3 (NAD+) beta [Source:ZFIN;Acc:ZDB-GENE-040625-174],415247
CR450814.1,ENSDARG00000096835,,NA
trdc,ENSDARG00000104684,T-cell receptor delta constant [Source:ZFIN;Acc:ZDB-GENE-170601-8],NA
si:ch211-12h2.6,ENSDARG00000093841,si:ch211-12h2.6 [Source:ZFIN;Acc:ZDB-GENE-091117-31],562920
si:ch211-132g1.1,ENSDARG00000040250,si:ch211-132g1.1 [Source:ZFIN;Acc:ZDB-GENE-090313-24],101884448
acad11,ENSDARG00000045411,"acyl-CoA dehydrogenase family, member 11 [Source:ZFIN;Acc:ZDB-GENE-040426-814]",393147
hnf4a,ENSDARG00000021494,"hepatocyte nuclear factor 4, alpha [Source:ZFIN;Acc:ZDB-GENE-030131-1077]",322358
arf2a,ENSDARG00000014763,ADP-ribosylation factor 2a [Source:ZFIN;Acc:ZDB-GENE-040122-4],399477
eefsec,ENSDARG00000004696,"eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:ZFIN;Acc:ZDB-GENE-051120-72]",641497
ap5s1,ENSDARG00000076755,adaptor related protein complex 5 subunit sigma 1 [Source:ZFIN;Acc:ZDB-GENE-090313-184],556111
rgs5b,ENSDARG00000017860,regulator of G protein signaling 5b [Source:ZFIN;Acc:ZDB-GENE-050417-359],550519
otud7b,ENSDARG00000017220,OTU deubiquitinase 7B [Source:ZFIN;Acc:ZDB-GENE-060616-1],777637
tfr1b,ENSDARG00000077372,transferrin receptor 1b [Source:ZFIN;Acc:ZDB-GENE-041220-2],494478
si:ch211-132g1.6,ENSDARG00000093102,si:ch211-132g1.6 [Source:ZFIN;Acc:ZDB-GENE-091204-469],103911758
chchd7,ENSDARG00000068156,coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-080204-55],561510
si:ch73-71c20.5,ENSDARG00000097696,si:ch73-71c20.5 [Source:ZFIN;Acc:ZDB-GENE-060810-58],566338
zgc:194007,ENSDARG00000091860,zgc:194007 [Source:ZFIN;Acc:ZDB-GENE-081022-49],565039
si:ch73-244f7.3,ENSDARG00000078878,si:ch73-244f7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-178],NA
fam221a,ENSDARG00000027599,"family with sequence similarity 221, member A [Source:ZFIN;Acc:ZDB-GENE-050320-27]",541338
zgc:123103,ENSDARG00000099200,zgc:123103 [Source:ZFIN;Acc:ZDB-GENE-051030-105],641325
zgc:123103,ENSDARG00000099200,zgc:123103 [Source:ZFIN;Acc:ZDB-GENE-051030-105],791136
CU694525.1,ENSDARG00000096763,,NA
nanp,ENSDARG00000075143,N-acetylneuraminic acid phosphatase [Source:ZFIN;Acc:ZDB-GENE-050522-94],553795
CR352232.1,ENSDARG00000097278,,NA
nucks1b,ENSDARG00000012777,nuclear casein kinase and cyclin-dependent kinase substrate 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4544],553506
si:ch211-132g1.3,ENSDARG00000089477,si:ch211-132g1.3 [Source:ZFIN;Acc:ZDB-GENE-090312-148],100004401
si:ch211-132g1.3,ENSDARG00000089477,si:ch211-132g1.3 [Source:ZFIN;Acc:ZDB-GENE-090312-148],103911757
si:dkey-187j14.8,ENSDARG00000105427,si:dkey-187j14.8 [Source:ZFIN;Acc:ZDB-GENE-160113-2],NA
si:ch211-247n2.1,ENSDARG00000001712,si:ch211-247n2.1 [Source:ZFIN;Acc:ZDB-GENE-141216-101],796753
irak1bp1,ENSDARG00000036903,interleukin-1 receptor-associated kinase 1 binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-050522-272],553809
vax2,ENSDARG00000058702,ventral anterior homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-030904-8],373869
BX323987.1,ENSDARG00000097745,,NA
stat5b,ENSDARG00000055588,signal transducer and activator of transcription 5b [Source:ZFIN;Acc:ZDB-GENE-040818-1],445474
mcm6,ENSDARG00000057683,minichromosome maintenance complex component 6 [Source:ZFIN;Acc:ZDB-GENE-030909-6],566409
wu:fe05a04,ENSDARG00000087530,wu:fe05a04 [Source:ZFIN;Acc:ZDB-GENE-030131-4873],100007321
mcee,ENSDARG00000045428,methylmalonyl CoA epimerase [Source:ZFIN;Acc:ZDB-GENE-050522-368],553804
adcyap1r1a,ENSDARG00000105201,adenylate cyclase activating polypeptide 1a (pituitary) receptor type I [Source:ZFIN;Acc:ZDB-GENE-050315-1],541315
ccl44,ENSDARG00000074772,chemokine (C-C motif) ligand 44 [Source:ZFIN;Acc:ZDB-GENE-131121-642],100141480
dnph1,ENSDARG00000075730,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:ZFIN;Acc:ZDB-GENE-081107-5],561810
fam171a2a,ENSDARG00000075249,"family with sequence similarity 171, member A2a [Source:ZFIN;Acc:ZDB-GENE-110606-5]",556398
tspan37,ENSDARG00000095090,tetraspanin 37 [Source:ZFIN;Acc:ZDB-GENE-070912-550],564334
hcst,ENSDARG00000092074,hematopoietic cell signal transducer [Source:ZFIN;Acc:ZDB-GENE-061130-1],100101460
si:dkey-80c24.1,ENSDARG00000070692,si:dkey-80c24.1 [Source:ZFIN;Acc:ZDB-GENE-061207-69],NA
wnt7bb,ENSDARG00000071107,"wingless-type MMTV integration site family, member 7Bb [Source:ZFIN;Acc:ZDB-GENE-081006-1]",100148840
terb1,ENSDARG00000058587,telomere repeat binding bouquet formation protein 1 [Source:ZFIN;Acc:ZDB-GENE-060503-732],559140
ppargc1b,ENSDARG00000101569,"peroxisome proliferator-activated receptor gamma, coactivator 1 beta [Source:ZFIN;Acc:ZDB-GENE-030616-43]",555906
BX465838.1,ENSDARG00000093993,,NA
rxrgb,ENSDARG00000004697,"retinoid X receptor, gamma b [Source:ZFIN;Acc:ZDB-GENE-040718-34]",436617
CU137680.2,ENSDARG00000097957,,NA
si:dkey-47k20.5,ENSDARG00000115763,si:dkey-47k20.5 [Source:ZFIN;Acc:ZDB-GENE-060503-77],792989
tyrobp,ENSDARG00000094894,TYRO protein tyrosine kinase binding protein [Source:ZFIN;Acc:ZDB-GENE-061130-2],100101461
cyp27a1.4,ENSDARG00000055159,"cytochrome P450, family 27, subfamily A, polypeptide 1, gene 4 [Source:ZFIN;Acc:ZDB-GENE-030131-1060]",322341
slc1a6,ENSDARG00000010096,"solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6 [Source:ZFIN;Acc:ZDB-GENE-071004-45]",559270
CR385026.1,ENSDARG00000096868,,NA
map3k9,ENSDARG00000013491,mitogen-activated protein kinase kinase kinase 9 [Source:ZFIN;Acc:ZDB-GENE-081113-5],560639
heatr5a,ENSDARG00000023999,HEAT repeat containing 5a [Source:ZFIN;Acc:ZDB-GENE-030616-152],368728
rassf9,ENSDARG00000074721,Ras association (RalGDS/AF-6) domain family (N-terminal) member 9 [Source:ZFIN;Acc:ZDB-GENE-091204-470],NA
si:dkey-52d15.2,ENSDARG00000097105,si:dkey-52d15.2 [Source:ZFIN;Acc:ZDB-GENE-030131-1342],NA
BX681417.2,ENSDARG00000101668,,NA
srp54,ENSDARG00000098367,signal recognition particle 54 [Source:ZFIN;Acc:ZDB-GENE-040426-818],393963
zgc:92066,ENSDARG00000031776,zgc:92066 [Source:ZFIN;Acc:ZDB-GENE-040718-72],436651
CT573006.2,ENSDARG00000104417,,NA
mrpl13,ENSDARG00000056903,mitochondrial ribosomal protein L13 [Source:ZFIN;Acc:ZDB-GENE-050522-167],553555
enpp7.1,ENSDARG00000053526,"ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]",557756
pwp2h,ENSDARG00000037109,PWP2 periodic tryptophan protein homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-021031-3],266990
si:ch73-109d9.1,ENSDARG00000052019,si:ch73-109d9.1 [Source:ZFIN;Acc:ZDB-GENE-110411-256],799721
slc14a2,ENSDARG00000051914,"solute carrier family 14 (urea transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4833]",326634
pimr23,ENSDARG00000089502,"Pim proto-oncogene, serine/threonine kinase, related 23 [Source:ZFIN;Acc:ZDB-GENE-131120-48]",NA
peli1b,ENSDARG00000044083,pellino E3 ubiquitin protein ligase 1b [Source:ZFIN;Acc:ZDB-GENE-061027-372],558420
pimr176,ENSDARG00000111806,"Pim proto-oncogene, serine/threonine kinase, related 176 [Source:ZFIN;Acc:ZDB-GENE-131125-63]",100002710
rbbp5,ENSDARG00000042147,retinoblastoma binding protein 5 [Source:ZFIN;Acc:ZDB-GENE-040426-886],393215
pimr133,ENSDARG00000092692,"Pim proto-oncogene, serine/threonine kinase, related 133 [Source:ZFIN;Acc:ZDB-GENE-041014-155]",100034408
slc25a25a,ENSDARG00000010572,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25a [Source:ZFIN;Acc:ZDB-GENE-040426-2396]",406541
si:dkey-105h12.2,ENSDARG00000041685,si:dkey-105h12.2 [Source:ZFIN;Acc:ZDB-GENE-131118-9],100006782
phactr2,ENSDARG00000027172,phosphatase and actin regulator 2 [Source:ZFIN;Acc:ZDB-GENE-040724-11],570136
ints11,ENSDARG00000025212,integrator complex subunit 11 [Source:ZFIN;Acc:ZDB-GENE-050522-13],553648
pimr120,ENSDARG00000109993,"Pim proto-oncogene, serine/threonine kinase, related 120 [Source:ZFIN;Acc:ZDB-GENE-141215-29]",799315
cnot3b,ENSDARG00000019842,"CCR4-NOT transcription complex, subunit 3b [Source:ZFIN;Acc:ZDB-GENE-030131-5838]",327627
chmp5a,ENSDARG00000038855,charged multivesicular body protein 5a [Source:ZFIN;Acc:ZDB-GENE-060503-60],558613
si:dkey-21c1.4,ENSDARG00000087461,si:dkey-21c1.4 [Source:ZFIN;Acc:ZDB-GENE-130603-44],100151186
smg6,ENSDARG00000100481,SMG6 nonsense mediated mRNA decay factor [Source:ZFIN;Acc:ZDB-GENE-081107-52],100334020
sgca,ENSDARG00000074156,"sarcoglycan, alpha [Source:ZFIN;Acc:ZDB-GENE-041111-121]",557170
si:ch73-212j7.3,ENSDARG00000058835,si:ch73-212j7.3 [Source:ZFIN;Acc:ZDB-GENE-081104-259],NA
ahnak,ENSDARG00000061764,AHNAK nucleoprotein [Source:ZFIN;Acc:ZDB-GENE-030131-8719],559276
il1rapl2,ENSDARG00000037553,interleukin 1 receptor accessory protein-like 2 [Source:ZFIN;Acc:ZDB-GENE-040219-5],100149452
notum2,ENSDARG00000088411,notum pectinacetylesterase 2 [Source:ZFIN;Acc:ZDB-GENE-120215-77],566040
atf6,ENSDARG00000012656,activating transcription factor 6 [Source:ZFIN;Acc:ZDB-GENE-041014-328],558071
glrx5,ENSDARG00000043665,glutaredoxin 5 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1957],406294
nipal4,ENSDARG00000059365,NIPA like domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040718-412],436937
mtmr12,ENSDARG00000059817,myotubularin related protein 12 [Source:ZFIN;Acc:ZDB-GENE-050401-1],569130
slco1e1,ENSDARG00000100780,"solute carrier organic anion transporter family, member 1E1 [Source:ZFIN;Acc:ZDB-GENE-100818-2]",100332946
eva1c,ENSDARG00000056024,eva-1 homolog C (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-091204-329],564385
fes,ENSDARG00000011449,"FES proto-oncogene, tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-100812-10]",566739
si:ch211-132f19.7,ENSDARG00000043141,si:ch211-132f19.7 [Source:ZFIN;Acc:ZDB-GENE-130530-619],560410
wbp11,ENSDARG00000101411,WW domain binding protein 11 [Source:ZFIN;Acc:ZDB-GENE-040426-1829],110437720
fkbp1aa,ENSDARG00000022684,FK506 binding protein 1Aa [Source:ZFIN;Acc:ZDB-GENE-030131-7275],335335
si:ch211-223g7.6,ENSDARG00000113690,si:ch211-223g7.6 [Source:ZFIN;Acc:ZDB-GENE-050420-222],NA
BX957333.1,ENSDARG00000096066,,NA
si:ch211-226h7.5,ENSDARG00000074150,si:ch211-226h7.5 [Source:ZFIN;Acc:ZDB-GENE-130531-3],108191777
myof,ENSDARG00000006112,myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138],393849
ackr4b,ENSDARG00000040133,atypical chemokine receptor 4b [Source:ZFIN;Acc:ZDB-GENE-051107-10],641390
trim35-1,ENSDARG00000052037,tripartite motif containing 35-1 [Source:ZFIN;Acc:ZDB-GENE-050522-17],553197
bloc1s2,ENSDARG00000046081,"biogenesis of lysosomal organelles complex-1, subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050809-129]",606665
gabrb2,ENSDARG00000079586,"gamma-aminobutyric acid (GABA) A receptor, beta 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8196]",336252
arhgap35b,ENSDARG00000060297,Rho GTPase activating protein 35b [Source:ZFIN;Acc:ZDB-GENE-060526-44],564565
svep1,ENSDARG00000013526,"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-110726-1]",567357
use1,ENSDARG00000007250,unconventional SNARE in the ER 1 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1015],393294
glrba,ENSDARG00000052782,"glycine receptor, beta a [Source:ZFIN;Acc:ZDB-GENE-010410-2]",83412
fzd3b,ENSDARG00000058692,frizzled class receptor 3b [Source:ZFIN;Acc:ZDB-GENE-070122-1],567746
hoxb9a,ENSDARG00000056023,homeobox B9a [Source:ZFIN;Acc:ZDB-GENE-990415-109],30344
znf1154,ENSDARG00000100882,zinc finger protein 1154 [Source:ZFIN;Acc:ZDB-GENE-080218-28],NA
larp1b,ENSDARG00000061169,"La ribonucleoprotein domain family, member 1B [Source:ZFIN;Acc:ZDB-GENE-030131-4154]",568156
ss18l2,ENSDARG00000101085,synovial sarcoma translocation gene on chromosome 18-like 2 [Source:ZFIN;Acc:ZDB-GENE-050417-268],550446
pimr132,ENSDARG00000069276,"Pim proto-oncogene, serine/threonine kinase, related 132 [Source:ZFIN;Acc:ZDB-GENE-041014-157]",560200
ldhd,ENSDARG00000038845,lactate dehydrogenase D [Source:ZFIN;Acc:ZDB-GENE-030131-6140],334208
zgc:85777,ENSDARG00000027009,zgc:85777 [Source:ZFIN;Acc:ZDB-GENE-040426-2210],405871
btbd17b,ENSDARG00000102472,BTB (POZ) domain containing 17b [Source:ZFIN;Acc:ZDB-GENE-091204-214],563672
AL928707.2,ENSDARG00000098039,,NA
fhdc4,ENSDARG00000086261,FH2 domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-131127-25],566196
